source,source_id,title,url,year,phrase,extra
zbmath,6208203,Selected open problems in discrete geometry and optimization,https://zbmath.org/6208203,2013.0,open problems,links=https://doi.org/10.1007/978-3-319-00200-2_18
zbmath,5987960,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5987960,2011.0,open problems,links=https://doi.org/10.1080/10236198.2011.585985|http://hdl.handle.net/10400.13/3772
zbmath,1261977,Some recent advances and open problems in general topology,https://zbmath.org/1261977,1997.0,open problems,links=https://doi.org/10.1070/RM1997v052n05ABEH002086
zbmath,3911230,Ten open problems connected with Hermitian and Kähler manifolds,https://zbmath.org/3911230,1985.0,open problems,links=https://doi.org/10.1007/bfb0076160
zbmath,1542863,Algorithmic information theory: Open problems,https://zbmath.org/1542863,1996.0,open problems,links=http://www.jucs.org/jucs_2_5/algorithmic_information_theory_open
zbmath,3193725,Some open problems concerning the system E of entailment,https://zbmath.org/3193725,1963.0,open problems,links=nan
zbmath,3448086,On some open problems in the theory of cellular automata,https://zbmath.org/3448086,1974.0,open problems,links=https://doi.org/10.1109/T-C.1974.223995
zbmath,7631416,Recent results and open problems in evolutionary multiobjective optimization,https://zbmath.org/7631416,2017.0,open problems,links=https://doi.org/10.1007/978-3-319-71069-3_1
zbmath,5872226,Controlling underactuated mechanical systems: a review and open problems,https://zbmath.org/5872226,2011.0,open problems,links=nan
zbmath,6315505,Open problems on discrete subgroups of Lie groups,https://zbmath.org/6315505,2013.0,open problems,links=nan
zbmath,3427271,Some open problems in the philosophy of space and time,https://zbmath.org/3427271,1972.0,open problems,links=https://doi.org/10.1007/BF00540153
zbmath,3459587,Open problems in infinite-dimensional topology,https://zbmath.org/3459587,1974.0,open problems,links=nan
zbmath,3379342,Holomorphic mappings: Survey of some results and discussion of open problems,https://zbmath.org/3379342,1972.0,open problems,links=https://doi.org/10.1090/S0002-9904-1972-12905-7
zbmath,900071708,Some Open Problems Related to Stability,https://zbmath.org/900071708,2009.0,open problems,links=https://arxiv.org/abs/0909.0462
zbmath,3622421,Some open problems in topological algebras,https://zbmath.org/3622421,1978.0,open problems,links=nan
zbmath,6712663,New chromatic numbers in open problems,https://zbmath.org/6712663,2016.0,open problems,links=https://doi.org/10.15330/ms.45.2.115-117
zbmath,218349,Brownian models of multiclass queueing networks: Current status and open problems,https://zbmath.org/218349,1993.0,open problems,links=https://doi.org/10.1007/BF01158927
zbmath,6485350,Open problems and conjectures on rational systems in three dimensions,https://zbmath.org/6485350,2012.0,open problems,links=https://doi.org/10.5644/SJM.08.2.11
zbmath,8042606,On free curves and related open problems,https://zbmath.org/8042606,2024.0,open problems,links=https://doi.org/10.59277/RRMPA.2024.129.150|https://arxiv.org/abs/2312.07591
zbmath,6232272,"Open problems in renewal, coupling and palm theory",https://zbmath.org/6232272,2011.0,open problems,links=https://doi.org/10.1007/s11134-011-9241-2
zbmath,1356647,Polynomial time approximation algorithms for machine scheduling: Ten open problems,https://zbmath.org/1356647,1999.0,open problems,links=https://doi.org/10.1002/(SICI)1099-1425(199909/10)2:5<203::AID-JOS26>3.0.CO;2-5
zbmath,5764385,"Various notions of chaos, recent results, open problems",https://zbmath.org/5764385,2002.0,open problems,links=nan
zbmath,1415132,Topologization of algebras. -- The results and open problems,https://zbmath.org/1415132,1998.0,open problems,links=nan
zbmath,5657180,Some open problems,https://zbmath.org/5657180,2009.0,open problems,links=nan
zbmath,900537234,Trimer covers in the triangular grid: twenty mostly open problems,https://zbmath.org/900537234,2022.0,open problems,links=https://arxiv.org/abs/2206.06472
zbmath,4140109,Convolutions in geometric function theory: Recent results and open problems,https://zbmath.org/4140109,1989.0,open problems,links=nan
zbmath,1188956,Trends and open problems in the theory of random dynamical systems,https://zbmath.org/1188956,1998.0,open problems,links=nan
zbmath,90267,The end structure of a graph: Recent results and open problems,https://zbmath.org/90267,1992.0,open problems,links=https://doi.org/10.1016/0012-365X(92)90650-5
zbmath,5238275,Some open problems in the theory of infinite dimensional algebras.,https://zbmath.org/5238275,2007.0,open problems,links=https://doi.org/10.4134/JKMS.2007.44.5.1185
zbmath,5077495,"Weakly Picard operators: equivalent definitions, applications and open problems",https://zbmath.org/5077495,2006.0,open problems,links=nan
zbmath,1979646,Billiard dynamics: a survey with the emphasis on open problems,https://zbmath.org/1979646,2003.0,open problems,links=https://doi.org/10.1070/RD2003v008n01ABEH000222
zbmath,6273014,Research frontiers of membrane computing: open problems and research topics,https://zbmath.org/6273014,2013.0,open problems,links=https://doi.org/10.1142/S0129054113500202|https://idus.us.es/handle//11441/79753
zbmath,1347398,Phase-type distributions: Open problems and a few properties,https://zbmath.org/1347398,1999.0,open problems,links=https://doi.org/10.1080/15326349908807560
zbmath,6843307,A few open problems on characteristic classes of foliations,https://zbmath.org/6843307,2017.0,open problems,links=nan
zbmath,6349864,Open problems on graph eigenvalues studied with AutoGraphiX,https://zbmath.org/6349864,2013.0,open problems,links=https://doi.org/10.1007/s13675-012-0001-9
zbmath,5270203,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5270203,2008.0,open problems,links=https://doi.org/10.1080/10236190801912308
zbmath,7719129,Shuffle product of regular languages: results and open problems,https://zbmath.org/7719129,2022.0,open problems,links=https://doi.org/10.1007/978-3-031-19685-0_3
zbmath,900582480,The Critical Beta-splitting Random Tree II: Overview and Open Problems,https://zbmath.org/900582480,2023.0,open problems,links=https://arxiv.org/abs/2303.02529
zbmath,3891039,Measurable value function theory: Survey and open problems,https://zbmath.org/3891039,1983.0,open problems,links=nan
zbmath,4137474,Fair division under joint ownership: Recent results and open problems,https://zbmath.org/4137474,1990.0,open problems,links=https://doi.org/10.1007/BF01560582
zbmath,6101030,Results and open problems in matchings in regular graphs,https://zbmath.org/6101030,2012.0,open problems,links=https://doi.org/10.13001/1081-3810.1577|https://arxiv.org/abs/1112.5632|http://www.emis.de/34020
zbmath,982581,"Open problems in approximation theory, Tampa '96",https://zbmath.org/982581,1996.0,open problems,links=nan
zbmath,6938906,Parameterized complexity of machine scheduling: 15 open problems,https://zbmath.org/6938906,2018.0,open problems,links=https://doi.org/10.1016/j.cor.2018.07.020|https://arxiv.org/abs/1709.01670
zbmath,6649359,Some open problems arising from my recent finite field research,https://zbmath.org/6649359,2016.0,open problems,links=https://doi.org/10.1142/9789814719261_0015
zbmath,53883,The probabilistic method. With an appendix on open problems by Paul Erdős,https://zbmath.org/53883,1992.0,open problems,links=nan
zbmath,6318154,Recent mathematical results and open problems about shallow water equations,https://zbmath.org/6318154,2007.0,open problems,links=https://doi.org/10.1007/978-3-7643-7742-7_2
zbmath,2005456,Time-delay systems: an overview of some recent advances and open problems.,https://zbmath.org/2005456,2003.0,open problems,links=https://doi.org/10.1016/S0005-1098(03)00167-5
zbmath,5662957,On two open problems in convex analysis,https://zbmath.org/5662957,2009.0,open problems,links=http://www.heldermann.de/JCA/JCA16/JCA163/jca16064.htm
zbmath,5261905,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5261905,2008.0,open problems,links=https://doi.org/10.1080/10236190701871877
zbmath,7084906,Dense ideals in topological algebras: some results and open problems,https://zbmath.org/7084906,2018.0,open problems,links=https://doi.org/10.1515/9783110413557-020
zbmath,2197530,Space and time complexity of exact algorithms: Some open problems,https://zbmath.org/2197530,2004.0,open problems,links=https://doi.org/10.1007/978-3-540-28639-4_25
zbmath,6769901,Some open problems of Ramsey minimal graphs,https://zbmath.org/6769901,2016.0,open problems,links=https://doi.org/10.1007/978-3-319-28186-5_28
zbmath,7030249,"Open problems, questions and challenges in finite- dimensional integrable systems",https://zbmath.org/7030249,2018.0,open problems,links=https://doi.org/10.1098/rsta.2017.0430|https://arxiv.org/abs/1804.03737
zbmath,1640985,Dynamics of second order rational difference equations. With open problems and conjectures,https://zbmath.org/1640985,2002.0,open problems,links=nan
zbmath,3340330,Logical connections among some open problems on nil-rings,https://zbmath.org/3340330,1972.0,open problems,links=https://doi.org/10.4064/fm-76-2-121-130|https://eudml.org/doc/214454
zbmath,7645634,Boundary and defect CFT: open problems and applications,https://zbmath.org/7645634,2020.0,open problems,links=https://doi.org/10.1088/1751-8121/abb0fe|https://arxiv.org/abs/1810.05697|https://bib-pubdb1.desy.de/record/454426
zbmath,6497685,Open problems in the theory of completely positive and copositive matrices,https://zbmath.org/6497685,2015.0,open problems,links=https://doi.org/10.13001/1081-3810.2943|http://www.emis.de/34731
zbmath,5652091,Open problems originated in our research work with Zoltán Daróczy,https://zbmath.org/5652091,2009.0,open problems,links=https://doi.org/10.5486/pmd.2009.4342
zbmath,3717203,Advances and open problems on the control of large scale systems,https://zbmath.org/3717203,1979.0,open problems,links=nan
zbmath,5587802,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5587802,2009.0,open problems,links=https://doi.org/10.1080/10586458.2009.10128888|https://projecteuclid.org/euclid.em/1243430533
zbmath,6751419,Frequently hypercyclic operators: recent advances and open problems,https://zbmath.org/6751419,2017.0,open problems,links=https://doi.org/10.1142/9789813147645_0007
zbmath,4114695,"A survey: Recent results, conjectures, and open problems in labeling graphs",https://zbmath.org/4114695,1989.0,open problems,links=https://doi.org/10.1002/jgt.3190130410
zbmath,5124683,Open problems in Grothendieck-Teichmüller theory,https://zbmath.org/5124683,2006.0,open problems,links=nan
zbmath,3739002,Some questions and open problems in continuum mechanics and population dynamics,https://zbmath.org/3739002,1983.0,open problems,links=https://doi.org/10.1016/0022-0396(83)90054-2
zbmath,8011714,Optimal algorithms for numerical integration: recent results and open problems,https://zbmath.org/8011714,2024.0,open problems,links=https://doi.org/10.1007/978-3-031-59762-6_5|https://arxiv.org/abs/2307.06787
