source,source_id,title,url,year,phrase,extra
zbmath,6149030,Open problems: Applying non-self-adjoint operator techniques to the \(p\)-Laplace non-linear operator in one dimension,https://doi.org/10.1007/s00020-011-1933-9,2012.0,open problems,links=https://doi.org/10.1007/s00020-011-1933-9 | original_url=https://zbmath.org/6149030 | target_kind=doi
zbmath,6241318,On some open problems involving range of vector measures,https://doi.org/10.2298/FIL1205037S,2012.0,open problems,links=https://doi.org/10.2298/FIL1205037S | original_url=https://zbmath.org/6241318 | target_kind=doi
zbmath,4061018,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/4061018,1988.0,open problems,links=nan | original_url=https://zbmath.org/4061018 | target_kind=zbmath_metadata
zbmath,1985614,Two open problems in communication in edge-disjoint paths modes,https://zbmath.org/1985614,1999.0,open problems,links=https://eudml.org/doc/23830 | original_url=https://zbmath.org/1985614 | target_kind=zbmath_metadata
zbmath,6292288,Islands: from coding theory to enumerative combinatorics and to lattice theory -- overview and open problems,https://zbmath.org/6292288,2013.0,open problems,links=nan | original_url=https://zbmath.org/6292288 | target_kind=zbmath_metadata
zbmath,7479628,Algebraic structures related to balanced functions on graphs: results and open problems,https://doi.org/10.17654/DM022010075,2019.0,open problems,links=https://doi.org/10.17654/DM022010075 | original_url=https://zbmath.org/7479628 | target_kind=doi
zbmath,7170304,"Mathematical analysis of the Navier-Stokes equations. Lecture notes given at the CIME school on mathematical analysis of the Navier-Stokes equations: foundations and overview of basic open problems, Cetraro, Italy, September 4--8, 2017",https://doi.org/10.1007/978-3-030-36226-3,2020.0,open problems,links=https://doi.org/10.1007/978-3-030-36226-3 | original_url=https://zbmath.org/7170304 | target_kind=doi
zbmath,6215963,Open problems in veto theory,https://doi.org/10.1142/S0219198913400069,2013.0,open problems,links=https://doi.org/10.1142/S0219198913400069 | original_url=https://zbmath.org/6215963 | target_kind=doi
zbmath,7094571,"Open problems in geometric function theory. Proceedings of the 5th international symposium of the Division of Mathematics of the Taniguchi Foundation, Katata, Japan, September 1--6, 1978",https://zbmath.org/7094571,1978.0,open problems,links=nan | original_url=https://zbmath.org/7094571 | target_kind=zbmath_metadata
zbmath,5825879,Open problems,https://zbmath.org/5825879,2010.0,open problems,links=nan | original_url=https://zbmath.org/5825879 | target_kind=zbmath_metadata
zbmath,15164,Choosability in graphs: Some results and open problems. A survey,https://zbmath.org/15164,1989.0,open problems,links=nan | original_url=https://zbmath.org/15164 | target_kind=zbmath_metadata
zbmath,5954121,"\(L(2,1)\)-labeling of graphs: known results and open problems",https://zbmath.org/5954121,2011.0,open problems,links=nan | original_url=https://zbmath.org/5954121 | target_kind=zbmath_metadata
zbmath,4099641,On three open problems of Campbell and Leach,https://zbmath.org/4099641,1988.0,open problems,links=nan | original_url=https://zbmath.org/4099641 | target_kind=zbmath_metadata
zbmath,57241,ZZ problems: Conjecture and open problems,https://doi.org/10.1007/BF03323196,1991.0,open problems,links=https://doi.org/10.1007/BF03323196 | original_url=https://zbmath.org/57241 | target_kind=doi
zbmath,7981190,Solutions of two open problems on inequalities involving trigonometric and hyperbolic functions,https://doi.org/10.56754/0719-0646.2603.431,2024.0,open problems,links=https://doi.org/10.56754/0719-0646.2603.431 | original_url=https://zbmath.org/7981190 | target_kind=doi
zbmath,8071251,The mixture of multiple regression equations: open problems,https://doi.org/10.30970/ms.63.2.221-224,2025.0,open problems,links=https://doi.org/10.30970/ms.63.2.221-224 | original_url=https://zbmath.org/8071251 | target_kind=doi
zbmath,1457334,Some results on metric fixed point theory and open problems,https://zbmath.org/1457334,1996.0,open problems,links=nan | original_url=https://zbmath.org/1457334 | target_kind=zbmath_metadata
zbmath,7371904,"Moving horizon estimation: open problems, theoretical progress, and new application perspectives",https://doi.org/10.1002/acs.3127,2020.0,open problems,links=https://doi.org/10.1002/acs.3127 | original_url=https://zbmath.org/7371904 | target_kind=doi
zbmath,4119601,Open problems related to axiomatic descriptions of programs,https://zbmath.org/4119601,1989.0,open problems,links=nan | original_url=https://zbmath.org/4119601 | target_kind=zbmath_metadata
zbmath,7953944,Post-quantum cryptosystems: open problems and current solutions. Isogeny-based and code-based cryptosystems,https://doi.org/10.33048/daio.2024.31.772,2024.0,open problems,links=https://doi.org/10.33048/daio.2024.31.772|http://mathnet.ru/eng/da1339 | original_url=https://zbmath.org/7953944 | target_kind=doi
zbmath,7142550,Initial boundary value problems for some nonlinear dispersive models on the half-line: a review and open problems,https://doi.org/10.1007/s40863-019-00144-5,2019.0,open problems,links=https://doi.org/10.1007/s40863-019-00144-5 | original_url=https://zbmath.org/7142550 | target_kind=doi
zbmath,7775598,From comonotone commuting properties of seminormed fuzzy integrals to solving two open problems,https://doi.org/10.1016/j.ins.2021.05.082,2021.0,open problems,links=https://doi.org/10.1016/j.ins.2021.05.082 | original_url=https://zbmath.org/7775598 | target_kind=doi
zbmath,149088,Open problems in topology,https://doi.org/10.1016/0166-8641(92)90122-G,1992.0,open problems,links=https://doi.org/10.1016/0166-8641(92)90122-G | original_url=https://zbmath.org/149088 | target_kind=doi
zbmath,6570535,"A survey on recent open problems on super \((a,d)\)-edge antimagic total labelings of graphs",https://zbmath.org/6570535,2015.0,open problems,links=nan | original_url=https://zbmath.org/6570535 | target_kind=zbmath_metadata
zbmath,1975912,Open problems from the Linz2000 closing session,https://doi.org/10.1016/S0165-0114(02)00569-9,2003.0,open problems,links=https://doi.org/10.1016/S0165-0114(02)00569-9|https://works.bepress.com/lawrence_stout/9/download/ | original_url=https://zbmath.org/1975912 | target_kind=doi
zbmath,2125225,"Variational methods: open problems, recent progress, and numerical algorithms. Proceedings of the conference, Northern Arizona University, Flagstaff, AZ, USA, June 5--8, 2002",https://doi.org/10.1090/conm/357,2004.0,open problems,links=https://doi.org/10.1090/conm/357 | original_url=https://zbmath.org/2125225 | target_kind=doi
zbmath,7432662,Open problems,https://doi.org/10.4310/ICCM.2020.v8.n2.a7,2020.0,open problems,links=https://doi.org/10.4310/ICCM.2020.v8.n2.a7 | original_url=https://zbmath.org/7432662 | target_kind=doi
zbmath,7310895,Open problems,https://doi.org/10.4310/ICCM.2020.v8.n1.a8,2020.0,open problems,links=https://doi.org/10.4310/ICCM.2020.v8.n1.a8 | original_url=https://zbmath.org/7310895 | target_kind=doi
zbmath,8175555,Some remarks on open problems for Nielsen's beta function,https://doi.org/10.7153/jca-2025-27-09,2025.0,open problems,links=https://doi.org/10.7153/jca-2025-27-09 | original_url=https://zbmath.org/8175555 | target_kind=doi
zbmath,5281743,Applications of computational intelligence in biology. Current trends and open problems,https://zbmath.org/5281743,2008.0,open problems,links=nan | original_url=https://zbmath.org/5281743 | target_kind=zbmath_metadata
zbmath,4218953,Open problems in mathematical systems and control theory,https://zbmath.org/4218953,1999.0,open problems,links=nan | original_url=https://zbmath.org/4218953 | target_kind=zbmath_metadata
zbmath,7383682,A short survey on open problems in metric fixed point theory and some related results for nonexpansive mappings,https://doi.org/10.1007/s41478-019-00200-5,2021.0,open problems,links=https://doi.org/10.1007/s41478-019-00200-5 | original_url=https://zbmath.org/7383682 | target_kind=doi
zbmath,7916345,New techniques in resolution of singularities: open problems,https://doi.org/10.1007/978-3-031-32115-3_7,2023.0,open problems,links=https://doi.org/10.1007/978-3-031-32115-3_7 | original_url=https://zbmath.org/7916345 | target_kind=doi
zbmath,8061500,Five open problems on the Dirichlet-to-Neumann operator with variable coefficients,https://doi.org/10.1007/s00020-025-02796-9,2025.0,open problems,links=https://doi.org/10.1007/s00020-025-02796-9 | original_url=https://zbmath.org/8061500 | target_kind=doi
zbmath,7618122,Preface to the special issue on open problems in concurrency theory,https://doi.org/10.1016/j.jlamp.2022.100823,2023.0,open problems,links=https://doi.org/10.1016/j.jlamp.2022.100823 | original_url=https://zbmath.org/7618122 | target_kind=doi
zbmath,67105,Displacement rank and deconvolution: Applications and open problems,https://zbmath.org/67105,1992.0,open problems,links=nan | original_url=https://zbmath.org/67105 | target_kind=zbmath_metadata
zbmath,7764079,New insights on a pair of quasi-contractive operators in Banach spaces: results on Jungck type iteration algorithms and proposed open problems,https://doi.org/10.1016/j.matcom.2023.08.026,2024.0,open problems,links=https://doi.org/10.1016/j.matcom.2023.08.026 | original_url=https://zbmath.org/7764079 | target_kind=doi
zbmath,6106305,Analysis of edge detection in bar code symbols: an overview and open problems,https://doi.org/10.1155/2012/758657,2012.0,open problems,links=https://doi.org/10.1155/2012/758657 | original_url=https://zbmath.org/6106305 | target_kind=doi
zbmath,6238858,Open problems and surveys of contemporary mathematics,https://zbmath.org/6238858,2013.0,open problems,links=nan | original_url=https://zbmath.org/6238858 | target_kind=zbmath_metadata
zbmath,6810994,Complex analysis and dynamical systems. New trends and open problems,https://doi.org/10.1007/978-3-319-70154-7,2018.0,open problems,links=https://doi.org/10.1007/978-3-319-70154-7 | original_url=https://zbmath.org/6810994 | target_kind=doi
zbmath,67078,Open problems in geometric function theory,https://zbmath.org/67078,1991.0,open problems,links=nan | original_url=https://zbmath.org/67078 | target_kind=zbmath_metadata
zbmath,6723087,Two open problems of Day and Wong on left thick subsets and left amenability,https://doi.org/10.1016/j.jmaa.2017.03.070,2017.0,open problems,links=https://doi.org/10.1016/j.jmaa.2017.03.070 | original_url=https://zbmath.org/6723087 | target_kind=doi
zbmath,5035754,Open problems.,https://zbmath.org/5035754,2006.0,open problems,links=nan | original_url=https://zbmath.org/5035754 | target_kind=zbmath_metadata
zbmath,5149721,Open problems.,https://zbmath.org/5149721,2006.0,open problems,links=nan | original_url=https://zbmath.org/5149721 | target_kind=zbmath_metadata
zbmath,6506923,Editorial for the special issue on open problems in concurrency theory,https://doi.org/10.1016/j.jlamp.2015.10.002,2015.0,open problems,links=https://doi.org/10.1016/j.jlamp.2015.10.002 | original_url=https://zbmath.org/6506923 | target_kind=doi
zbmath,4182126,Open problems,https://zbmath.org/4182126,1989.0,open problems,links=nan | original_url=https://zbmath.org/4182126 | target_kind=zbmath_metadata
zbmath,7944036,Weak and strong convergence theorems for new classes of nonlinear operators in Banach spaces and open problems,https://zbmath.org/7944036,2017.0,open problems,links=nan | original_url=https://zbmath.org/7944036 | target_kind=zbmath_metadata
zbmath,7213012,"Introduction to the Applied Probability Society's ``Open problems in applied probability'' session at the INFORMS annual meeting, Phoenix, Arizona, November 4--7, 2018",https://doi.org/10.1287/stsy.2019.0039,2019.0,open problems,links=https://doi.org/10.1287/stsy.2019.0039 | original_url=https://zbmath.org/7213012 | target_kind=doi
zbmath,7102027,"Open problems in arithmetic algebraic geometry. Based on the presentations at the conference `Arithmetic and geometry of abelian varieties', 1995. With appendices by Frans Oort",https://zbmath.org/7102027,2019.0,open problems,links=nan | original_url=https://zbmath.org/7102027 | target_kind=zbmath_metadata
zbmath,934505,Open problems,https://zbmath.org/934505,1996.0,open problems,links=nan | original_url=https://zbmath.org/934505 | target_kind=zbmath_metadata
zbmath,125953,"Open problems (collected by E. Ballico, C. Ciliberto and F. Catanese)",https://zbmath.org/125953,1992.0,open problems,links=nan | original_url=https://zbmath.org/125953 | target_kind=zbmath_metadata
zbmath,1223538,List of open problems,https://zbmath.org/1223538,1998.0,open problems,links=nan | original_url=https://zbmath.org/1223538 | target_kind=zbmath_metadata
zbmath,749567,Open problems,https://doi.org/10.1002/rsa.3240060224,1995.0,open problems,links=https://doi.org/10.1002/rsa.3240060224 | original_url=https://zbmath.org/749567 | target_kind=doi
zbmath,923917,A list of open problems,https://zbmath.org/923917,1992.0,open problems,links=nan | original_url=https://zbmath.org/923917 | target_kind=zbmath_metadata
zbmath,923963,Open problems,https://zbmath.org/923963,1993.0,open problems,links=nan | original_url=https://zbmath.org/923963 | target_kind=zbmath_metadata
zbmath,1103093,On optimal filtering of morphologically smooth discrete random sets and related open problems,https://zbmath.org/1103093,1997.0,open problems,links=nan | original_url=https://zbmath.org/1103093 | target_kind=zbmath_metadata
zbmath,691494,Open problems and conjectures,https://zbmath.org/691494,1994.0,open problems,links=nan | original_url=https://zbmath.org/691494 | target_kind=zbmath_metadata
zbmath,426150,Open problems and conjectures,https://zbmath.org/426150,1993.0,open problems,links=nan | original_url=https://zbmath.org/426150 | target_kind=zbmath_metadata
zbmath,1509436,"Computability theory and its applications. Current trends and open problems. Proceedings of a 1999 AMS-IMS-SIAM joint summer research conference, Boulder, CO, USA, June 13--17, 1999",https://doi.org/10.1090/conm/257,2000.0,open problems,links=https://doi.org/10.1090/conm/257 | original_url=https://zbmath.org/1509436 | target_kind=doi
zbmath,5798797,"Proceedings of the 2007 conference on variational and topological methods: Theory, applications, numerical simulations, and open problems, Flagstaff, AZ, USA, May 23--27, 2007.",https://zbmath.org/5798797,2010.0,open problems,links=nan | original_url=https://zbmath.org/5798797 | target_kind=zbmath_metadata
zbmath,747048,Random graphs '89: Open problems,https://zbmath.org/747048,1992.0,open problems,links=nan | original_url=https://zbmath.org/747048 | target_kind=zbmath_metadata
zbmath,4147069,Open problems,https://zbmath.org/4147069,1988.0,open problems,links=nan | original_url=https://zbmath.org/4147069 | target_kind=zbmath_metadata
zbmath,4204391,Random graphs '87: Open problems,https://zbmath.org/4204391,1990.0,open problems,links=nan | original_url=https://zbmath.org/4204391 | target_kind=zbmath_metadata
zbmath,3959589,Open problems,https://zbmath.org/3959589,1984.0,open problems,links=nan | original_url=https://zbmath.org/3959589 | target_kind=zbmath_metadata
zbmath,4016953,Random graphs '85: open problems,https://zbmath.org/4016953,1987.0,open problems,links=nan | original_url=https://zbmath.org/4016953 | target_kind=zbmath_metadata
zbmath,2194803,"Special issue: Process algebra. Selected papers based on the presentation at the workshop on `Process algebra: open problems and future directions', Bertinori, Italy, July 21--25, 2003.",https://doi.org/10.1016/j.tcs.2005.01.013,2005.0,open problems,links=https://doi.org/10.1016/j.tcs.2005.01.013 | original_url=https://zbmath.org/2194803 | target_kind=doi
zbmath,5832074,Open problems from the environment zoo. Processes of problem solving and modelling of elementary school students with respect to open reality-related problems,https://zbmath.org/5832074,2010.0,open problems,links=nan | original_url=https://zbmath.org/5832074 | target_kind=zbmath_metadata
zbmath,3515418,Information theory. New trends and open problems,https://zbmath.org/3515418,1975.0,open problems,links=nan | original_url=https://zbmath.org/3515418 | target_kind=zbmath_metadata
zbmath,1199720,"The foundations of quantum mechanics. Historical analysis and open problems. Papers from the conference, Camerino, Italy, October 31--November 3, 1988.",https://zbmath.org/1199720,1991.0,open problems,links=nan | original_url=https://zbmath.org/1199720 | target_kind=zbmath_metadata
zbmath,3881292,"Open problems, presented at the sixth seminar Poland-GDR on operator ideals and geometry of Banach spaces, Georgenthal, April 2-11, 1984",https://zbmath.org/3881292,1984.0,open problems,links=nan | original_url=https://zbmath.org/3881292 | target_kind=zbmath_metadata
zbmath,7094594,"Open problems in algebraic groups. Conference on algebraic groups and their representations, Katata, Japan, August 29 -- September 3, 1983. Proceedings of the 12th Taniguchi international symposium",https://zbmath.org/7094594,1983.0,open problems,links=nan | original_url=https://zbmath.org/7094594 | target_kind=zbmath_metadata
zbmath,915208,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://doi.org/10.1080/10236199608808045,1996.0,open problem,links=https://doi.org/10.1080/10236199608808045 | original_url=https://zbmath.org/915208 | target_kind=doi
zbmath,3345172,A solution to an open problem by Knuth,https://doi.org/10.1016/S0019-9958(70)90379-7,1970.0,open problem,links=https://doi.org/10.1016/S0019-9958(70)90379-7 | original_url=https://zbmath.org/3345172 | target_kind=doi
zbmath,3630305,A basic open problem in the theory of elastic stability,https://zbmath.org/3630305,1976.0,open problem,links=nan | original_url=https://zbmath.org/3630305 | target_kind=zbmath_metadata
zbmath,125335,The Bishop-Phelps theorem in complex spaces: An open problem,https://zbmath.org/125335,1992.0,open problem,links=nan | original_url=https://zbmath.org/125335 | target_kind=zbmath_metadata
zbmath,7261265,Density evolution under delayed dynamics. An open problem,https://doi.org/10.1007/978-1-0716-1072-5,2020.0,open problem,links=https://doi.org/10.1007/978-1-0716-1072-5 | original_url=https://zbmath.org/7261265 | target_kind=doi
zbmath,3627825,On an open problem for block-Toeplitz matrices,https://doi.org/10.1007/BF01729364,1979.0,open problem,links=https://doi.org/10.1007/BF01729364 | original_url=https://zbmath.org/3627825 | target_kind=doi
zbmath,65860,An open problem in quantum groups,https://doi.org/10.1007/bfb0101207,1992.0,open problem,links=https://doi.org/10.1007/bfb0101207 | original_url=https://zbmath.org/65860 | target_kind=doi
zbmath,6232271,Wide-sense regeneration for Harris recurrent Markov processes: an open problem,https://doi.org/10.1007/s11134-011-9238-x,2011.0,open problem,links=https://doi.org/10.1007/s11134-011-9238-x | original_url=https://zbmath.org/6232271 | target_kind=doi
zbmath,3831963,On a spatial analogue of Kuratowski's theorem on planar graphs - an open problem,https://doi.org/10.1007/bfb0071633,1983.0,open problem,links=https://doi.org/10.1007/bfb0071633 | original_url=https://zbmath.org/3831963 | target_kind=doi
zbmath,2013107,"On an open problem for Jacobians raised by Bourgain, Brezis and mironescu.",https://doi.org/10.1016/S1631-073X(03)00367-4,2003.0,open problem,links=https://doi.org/10.1016/S1631-073X(03)00367-4|http://www.numdam.org/item?id=10.1016/S1631-073X(03)00367-4 | original_url=https://zbmath.org/2013107 | target_kind=doi
zbmath,7558539,On Sirakov's open problem and related topics,https://doi.org/10.2422/2036-2145.202010_010,2022.0,open problem,links=https://doi.org/10.2422/2036-2145.202010_010 | original_url=https://zbmath.org/7558539 | target_kind=doi
zbmath,1688618,Open problem: Existence of Hermite interpolatory subdivision schemes with arbitrary large smoothnesses,https://zbmath.org/1688618,2001.0,open problem,links=nan | original_url=https://zbmath.org/1688618 | target_kind=zbmath_metadata
zbmath,1949111,On an open problem of F. Qi,https://zbmath.org/1949111,2002.0,open problem,links=https://eudml.org/doc/126424|http://www.emis.de/20168 | original_url=https://zbmath.org/1949111 | target_kind=zbmath_metadata
zbmath,5519256,A solution of one open problem of Rassias for mappings,https://zbmath.org/5519256,2008.0,open problem,links=nan | original_url=https://zbmath.org/5519256 | target_kind=zbmath_metadata
zbmath,2107597,On an open problem of Bai-Ni Guo and Feng Qi,https://zbmath.org/2107597,2003.0,open problem,links=https://eudml.org/doc/126358|http://www.emis.de/20271 | original_url=https://zbmath.org/2107597 | target_kind=zbmath_metadata
zbmath,5173108,On an open problem concerning total domination critical graphs,https://doi.org/10.1016/j.exmath.2006.10.001,2007.0,open problem,links=https://doi.org/10.1016/j.exmath.2006.10.001 | original_url=https://zbmath.org/5173108 | target_kind=doi
zbmath,6470745,An open problem for some inequalities of complex number concerned with an integral operator,https://zbmath.org/6470745,2015.0,open problem,links=nan | original_url=https://zbmath.org/6470745 | target_kind=zbmath_metadata
zbmath,6856132,An open problem in the theory of regularization by noise for nonlinear PDEs,https://doi.org/10.1007/978-3-319-63453-1_2,2017.0,open problem,links=https://doi.org/10.1007/978-3-319-63453-1_2 | original_url=https://zbmath.org/6856132 | target_kind=doi
zbmath,2107599,On an open problem regarding an integral inequality,https://zbmath.org/2107599,2003.0,open problem,links=https://eudml.org/doc/123850|http://www.emis.de/20328 | original_url=https://zbmath.org/2107599 | target_kind=zbmath_metadata
zbmath,6459470,An open problem on metric invariants of tetrahedra,https://doi.org/10.1145/1073884.1073934,2005.0,open problem,links=https://doi.org/10.1145/1073884.1073934 | original_url=https://zbmath.org/6459470 | target_kind=doi
zbmath,5224519,Note on an open problem of Feng Qi,https://zbmath.org/5224519,2006.0,open problem,links=https://eudml.org/doc/116835|http://www.emis.de/14344 | original_url=https://zbmath.org/5224519 | target_kind=zbmath_metadata
zbmath,6545666,An open problem on strongly consistent learning of the best prediction for Gaussian processes,https://doi.org/10.1007/978-1-4939-0569-0_12,2014.0,open problem,links=https://doi.org/10.1007/978-1-4939-0569-0_12 | original_url=https://zbmath.org/6545666 | target_kind=doi
zbmath,7213014,Open problem: Size-based scheduling with estimation errors,https://doi.org/10.1287/stsy.2019.0041,2019.0,open problem,links=https://doi.org/10.1287/stsy.2019.0041 | original_url=https://zbmath.org/7213014 | target_kind=doi
zbmath,2018275,A solution to an open problem for wave equations with generalized Wentzell boundary conditions,https://doi.org/10.1007/s00208-003-0457-2,2003.0,open problem,links=https://doi.org/10.1007/s00208-003-0457-2 | original_url=https://zbmath.org/2018275 | target_kind=doi
zbmath,1107170,On an open problem related to the strict local minima of multilinear objective functions,https://doi.org/10.1109/9.649717,1997.0,open problem,links=https://doi.org/10.1109/9.649717 | original_url=https://zbmath.org/1107170 | target_kind=doi
zbmath,3818002,"Semigroups, antiautomorphisms, and involutions: A computer solution to an open problem. I",https://doi.org/10.2307/2007445,1981.0,open problem,links=https://doi.org/10.2307/2007445 | original_url=https://zbmath.org/3818002 | target_kind=doi
zbmath,5037604,An open problem concerning the Diophantine equation \(a^x+b^x=c^z\),https://doi.org/10.5486/pmd.2006.3006,2006.0,open problem,links=https://doi.org/10.5486/pmd.2006.3006 | original_url=https://zbmath.org/5037604 | target_kind=doi
zbmath,6709298,An open problem on the distribution of a Niho-type cross-correlation function,https://doi.org/10.1109/TIT.2016.2614333,2016.0,open problem,links=https://doi.org/10.1109/TIT.2016.2614333 | original_url=https://zbmath.org/6709298 | target_kind=doi
zbmath,2174749,On an open problem about how to recognize constant functions,https://zbmath.org/2174749,2005.0,open problem,links=nan | original_url=https://zbmath.org/2174749 | target_kind=zbmath_metadata
zbmath,5774118,On an open problem of Sankaranarayanan,https://doi.org/10.1007/s11425-009-0183-7,2010.0,open problem,links=https://doi.org/10.1007/s11425-009-0183-7 | original_url=https://zbmath.org/5774118 | target_kind=doi
zbmath,6539690,From a Dieudonné theorem concerning the Cauchy problem to an open problem in the theory of weakly Picard operators,https://zbmath.org/6539690,2014.0,open problem,links=nan | original_url=https://zbmath.org/6539690 | target_kind=zbmath_metadata
zbmath,7213013,Open problem: Convergence and asymptotic optimality of the relative value iteration in ergodic control,https://doi.org/10.1287/stsy.2019.0040,2019.0,open problem,links=https://doi.org/10.1287/stsy.2019.0040 | original_url=https://zbmath.org/7213013 | target_kind=doi
zbmath,6574432,A solution to an open problem on the Euler-Mascheroni constant,https://doi.org/10.1016/j.amc.2013.08.046,2013.0,open problem,links=https://doi.org/10.1016/j.amc.2013.08.046 | original_url=https://zbmath.org/6574432 | target_kind=doi
zbmath,6767143,Ramsey properties of finite measure algebras and topological dynamics of the group of measure preserving automorphisms: some results and an open problem,https://doi.org/10.1090/conm/690/13863,2017.0,open problem,links=https://doi.org/10.1090/conm/690/13863 | original_url=https://zbmath.org/6767143 | target_kind=doi
zbmath,8047498,An answer to an open problem of Heckmann and \(\mathscr{U}_s\)-admitting spaces,https://doi.org/10.1216/rmj.2025.55.241,2025.0,open problem,links=https://doi.org/10.1216/rmj.2025.55.241|https://projecteuclid.org/journals/rocky-mountain-journal-of-mathematics/volume-55/issue-1/AN-ANSWER-TO-AN-OPEN-PROBLEM-OF-HECKMANN-AND-Us/10.1216/rmj.2025.55.241.full | original_url=https://zbmath.org/8047498 | target_kind=doi
zbmath,7227699,An answer to an open problem of Mesnager on bent functions,https://doi.org/10.1016/j.ipl.2020.105974,2020.0,open problem,links=https://doi.org/10.1016/j.ipl.2020.105974 | original_url=https://zbmath.org/7227699 | target_kind=doi
zbmath,7472197,On an open problem of Simsek concerning the computation of a family of special numbers,https://doi.org/10.2298/AADM180804021X,2019.0,open problem,links=https://doi.org/10.2298/AADM180804021X | original_url=https://zbmath.org/7472197 | target_kind=doi
zbmath,1961007,An answer to Kartsatos' `one open problem' and its application,https://zbmath.org/1961007,2003.0,open problem,links=nan | original_url=https://zbmath.org/1961007 | target_kind=zbmath_metadata
zbmath,6334417,On an open problem concerning regular magic squares of odd order,https://doi.org/10.1016/j.laa.2014.06.046,2014.0,open problem,links=https://doi.org/10.1016/j.laa.2014.06.046 | original_url=https://zbmath.org/6334417 | target_kind=doi
zbmath,6345080,Reply to ``Open problem of fuzzy confidence interval for fuzzy process capability index'',https://doi.org/10.3233/IFS-2012-0512,2013.0,open problem,links=https://doi.org/10.3233/IFS-2012-0512 | original_url=https://zbmath.org/6345080 | target_kind=doi
zbmath,5324006,On an open problem involving the \(p(x)\)-Laplacian-A further study on the multiplicity of weak solutions to \(p(x)\)-Laplacian equations,https://doi.org/10.1016/j.na.2007.06.044,2008.0,open problem,links=https://doi.org/10.1016/j.na.2007.06.044|http://ir.lzu.edu.cn/handle/262010/118054 | original_url=https://zbmath.org/5324006 | target_kind=doi
zbmath,5811573,On Reich's open problem in \(p\)-uniformly smooth Banach space,https://zbmath.org/5811573,2009.0,open problem,links=nan | original_url=https://zbmath.org/5811573 | target_kind=zbmath_metadata
