global_index,source_json,paper_id,paper_title,paper_link,question_link,question_id,parser_is_solved,context_brief,original_question,self_contained_problem,macro_subject,category_tag,open_status,status_search_result,status_evidence,status_evidence_urls,confidence,validation_warnings,model,effort,elapsed_s,checkpoint_path
2202,outputs/parse-paper/1406.1819.json,1406.1819,"Bootstrap Algebraic Multigrid: status report, open problems, and outlook",https://zbmath.org/6531350,https://zbmath.org/6531350,q_001,false,compatible relaxation prediction,"For a linear system Ax = b solved by bootstrap algebraic multigrid, what form of compatible relaxation and what convergence-rate estimate derived from the compatible-relaxation factor ρ_cr should be used so that, for a given interpolation strategy, the estimate accurately predicts the convergence of the resulting two-grid method?","Let $A \in \mathbb{R}^{n \times n}$ be a symmetric positive definite matrix arising from the linear system $Ax = b$, and consider a two-grid method defined by:
- a splitting of the index set $\{1,\dots,n\}$ into a set $C$ of coarse variables and its complement $F$ of fine variables;
- an interpolation operator $P : \mathbb{R}^{|C|} \to \mathbb{R}^n$ defining the coarse space;
- a smoother $M$ (so that the smoothing iteration is $x \leftarrow x - M^{-1}(Ax-b)$).

Compatible relaxation (CR) is a relaxation scheme restricted to the $F$-variables; informally, it is an iteration of the form $e_F \leftarrow (I - M_{FF}^{-1} A_{FF}) e_F$, whose asymptotic convergence factor is denoted
$$\rho_{cr} := \lim_{k\to\infty}\|(I - M_{FF}^{-1} A_{FF})^k\|^{1/k}_{\star},$$
in some appropriate norm $\|\cdot\|_\star$. The two-grid convergence factor is
$$\rho_{TG} := \|(I - M^{-1} A)^{\nu_2}(I - P(P^T A P)^{-1} P^T A)(I - M^{-1} A)^{\nu_1}\|_A.$$

Problem. Identify a precise form of compatible relaxation (i.e., a specific choice of the $F$-relaxation operator and the norm $\|\cdot\|_\star$) and an associated quantitative estimate $\Phi(\rho_{cr})$, depending only on $\rho_{cr}$ and on data of the chosen interpolation strategy $P$, such that $\Phi(\rho_{cr})$ accurately predicts $\rho_{TG}$ — in the sense that there exist explicit, sharp two-sided bounds
$$c_1\, \Phi(\rho_{cr}) \le \rho_{TG} \le c_2\, \Phi(\rho_{cr}),$$
with constants $c_1, c_2 > 0$ independent of $n$, that hold uniformly over a specified class of SPD matrices $A$ and a specified family of interpolation operators $P$. Determine such a CR formulation and prove the corresponding sharp predictive estimate.",Applied Mathematics,Algebraic multigrid / compatible relaxation,open,"Recent literature (e.g., works on optimal interpolation and compatible relaxation in classical AMG, 2017; relaxation-based AMG theory, 2026) continues to address sharp two-sided predictive bounds for two-grid convergence in terms of compatible-relaxation factors. Partial results exist (sharp measures via optimal interpolation give lower bounds, and CR provides necessary conditions), but a general precise CR-based predictor of two-grid convergence for arbitrary interpolation strategies remains an active open problem.","[{""title"": ""Optimal interpolation and Compatible Relaxation in Classical Algebraic Multigrid"", ""url"": ""https://arxiv.org/abs/1703.10240"", ""snippet"": ""Studies sharp measures of coarse-grid quality via optimal interpolation, providing guaranteed lower bounds on two-grid convergence; indicates that fully sharp CR-based predictors are still being developed."", ""claim"": ""Sharpening of CR-based predictions of two-grid convergence remains an active research topic.""}, {""title"": ""A Theory of Relaxation-Based Algebraic Multigrid"", ""url"": ""https://arxiv.org/abs/2603.26513"", ""snippet"": ""Develops further theory relating relaxation-based quantities to multigrid convergence, indicating the question is not yet fully settled."", ""claim"": ""Relating CR convergence rate to two-grid convergence in general remains under investigation.""}, {""title"": ""Compatible Relaxation and Coarsening in Algebraic Multigrid"", ""url"": ""https://epubs.siam.org/doi/10.1137/090772216"", ""snippet"": ""Introduces CR-based coarsening but notes empirical stopping criteria, with no precise general relation to two-grid convergence."", ""claim"": ""A precise general relation between CR convergence and resulting two-grid convergence is not established.""}]",https://arxiv.org/abs/1703.10240 https://arxiv.org/abs/2603.26513 https://epubs.siam.org/doi/10.1137/090772216,0.7,,opus,medium,38.19,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002202__1406.1819__q_001__cde050f68e67.json
2204,outputs/parse-paper/1406.1819.json,1406.1819,"Bootstrap Algebraic Multigrid: status report, open problems, and outlook",https://zbmath.org/6531350,https://zbmath.org/6531350,q_003,false,randomized test-vector sampling,"When least-squares interpolation is built from a finite set of relaxed test vectors, how should one use randomized methods or range-approximation techniques to sample the dominant part of the error space that is not significantly reduced by the smoother, so that the sampled space yields reliably effective interpolation?","Let $A \in \mathbb{R}^{n\times n}$ be a large sparse symmetric positive (semi)definite matrix and let $S: \mathbb{R}^n \to \mathbb{R}^n$ denote a fixed smoother (relaxation operator) for $A$, with error-propagation operator $E = I - M^{-1}A$ for some $M$. The ""algebraically smooth"" error space associated with $S$ is the subspace $\mathcal{S} \subset \mathbb{R}^n$ of vectors $e$ for which the convergence factor $\|Ee\|_A / \|e\|_A$ is close to $1$, i.e. components not significantly reduced by the smoother.

For a chosen partition of the indices into a coarse set $C$ and a fine set $F = \{1,\dots,n\}\setminus C$, an interpolation operator $P:\mathbb{R}^{|C|} \to \mathbb{R}^n$ is defined row-by-row (for each $i\in F$) by a weighted least-squares problem
$$
P_{i,\cdot} = \arg\min_{w} \sum_{k=1}^{K} \omega_k\,\big(v_k(i) - \textstyle\sum_{j\in C_i} w_j\, v_k(j)\big)^2,
$$
where $\{v_1,\dots,v_K\}\subset \mathbb{R}^n$ is a finite collection of ""test vectors"" (each obtained by applying several relaxation sweeps with $S$ to a random initial vector on the homogeneous system $Ax=0$), $C_i\subset C$ is a prescribed set of interpolatory neighbors of $i$, and $\omega_k>0$ are weights.

Design a procedure based on randomized range-finding / randomized low-rank approximation (such as randomized SVD, subspace iteration, or related sketching techniques) that, given access to $A$ and to $S$, produces a finite test set $V=\{v_1,\dots,v_K\}$ whose span provably approximates the dominant part of $\mathcal{S}$ (the slow-to-converge eigen-directions of $E$) to a prescribed tolerance with high probability, with $K$ as small as possible. Establish quantitative bounds showing that the resulting least-squares interpolation operator $P$ satisfies a weak approximation property of the form
$$
\min_{x_c} \|e - P x_c\|_2^2 \le \kappa\, \|e\|_A^2 \qquad \forall\, e\in\mathbb{R}^n,
$$
with a constant $\kappa$ that is independent of $n$ and depends explicitly on the sample size $K$, the number of relaxation sweeps applied to form each $v_k$, and the spectral gap of $E$.",Applied Mathematics,algebraic multigrid interpolation,open,"The question originates from a 2014 BAMG status-and-open-problems report which explicitly notes that ""further studies of the LS process along these lines are still needed."" Subsequent BAMG literature (e.g. least-angle regression coarsening, relaxation-corrected BAMG, BAMG for Wilson Dirac systems) continues to refine test-vector selection and least-squares interpolation but does not provide a definitive, quantitatively analyzed randomized range-approximation procedure for sampling the slow-to-converge error subspace with provable interpolation bounds. The problem appears still open.","[{""title"": ""Bootstrap Algebraic Multigrid: Status Report, Open Problems, and Outlook"", ""url"": ""https://www.cambridge.org/core/journals/numerical-mathematics-theory-methods-and-applications/article/abs/bootstrap-algebraic-multigrid-status-report-open-problems-and-outlook/B1EC84B3E6EF1C721FFB210C5924F9BE"", ""snippet"": ""Status report listing open problems for bootstrap AMG, including need for further studies of the least-squares process using randomized range-approximation methods."", ""claim"": ""Original venue framing the question as an open direction.""}, {""title"": ""Least Angle Regression Coarsening in Bootstrap Algebraic Multigrid"", ""url"": ""https://doi.org/10.1137/18M1168182"", ""snippet"": ""Subsequent BAMG work on adaptive selection of interpolation neighbors / test-vector usage in the least-squares interpolation framework."", ""claim"": ""Follow-up work refines but does not fully resolve randomized sampling of the smooth error space with provable bounds.""}]",https://www.cambridge.org/core/journals/numerical-mathematics-theory-methods-and-applications/article/abs/bootstrap-algebraic-multigrid-status-report-open-problems-and-outlook/B1EC84B3E6EF1C721FFB210C5924F9BE https://doi.org/10.1137/18M1168182,0.5,,opus,medium,41.75,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002204__1406.1819__q_003__1b7c7fd32c44.json
2208,outputs/parse-paper/1406.1819.json,1406.1819,"Bootstrap Algebraic Multigrid: status report, open problems, and outlook",https://zbmath.org/6531350,https://zbmath.org/6531350,q_007,false,use geometric information,"How can bootstrap algebraic multigrid incorporate all available information about a problem, especially geometric information when it exists, into coarsening, interpolation, and setup so that the resulting multigrid hierarchy uses that information effectively rather than relying only on algebraic heuristics?","Consider the bootstrap algebraic multigrid (BAMG) framework for solving large sparse linear systems $A u = f$ arising from the discretization of partial differential equations on a grid or unstructured mesh. In BAMG, a multilevel hierarchy is constructed adaptively: a set of test vectors is generated by relaxation and used to define coarsening (selection of coarse degrees of freedom) and interpolation operators $P_\ell$ between successive levels, from which coarse operators $A_{\ell+1} = P_\ell^T A_\ell P_\ell$ are formed. In its standard form, the setup phase relies only on algebraic information available from the matrix $A$ and the computed test vectors.

Devise a systematic methodology that augments the bootstrap algebraic multigrid setup so that, whenever supplementary information about the underlying problem is available — in particular geometric information such as the spatial coordinates of degrees of freedom, mesh connectivity, element shape, anisotropy directions, coefficient variations, or boundary data — this information is used to:

(a) guide the selection of coarse variables (coarsening);
(b) determine the sparsity pattern and weights of the interpolation operators $P_\ell$;
(c) influence the choice of smoothers and the overall setup;

in such a way that the resulting multigrid hierarchy provably (or empirically, with quantifiable improvement) exploits the supplied geometric/problem information, yielding faster convergence and lower setup cost than the purely algebraic bootstrap procedure, while still reducing to the algebraic procedure when no extra information is provided.",Applied Mathematics,Bootstrap Algebraic Multigrid,open,"The question is posed as an open research direction in the bootstrap AMG program. Subsequent work on adaptive and bootstrap AMG (e.g., by Brannick, Brezina, Falgout, Manteuffel, McCormick, and others) has produced partial methodology and examples but no general, definitive framework that systematically incorporates all available geometric information into BAMG setup. The problem appears to remain open as a broad research goal.","[{""title"": ""Bootstrap Algebraic Multigrid: status report, open problems, and outlook"", ""url"": ""https://zbmath.org/6531350"", ""snippet"": ""Lists incorporating all available information about a given problem, in particular its geometric information, as an open problem."", ""claim"": ""The incorporation of geometric and other available information into BAMG setup is listed as an open problem.""}]",https://zbmath.org/6531350,0.6,,opus,medium,21.43,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002208__1406.1819__q_007__8fa54ba81f73.json
2212,outputs/parse-paper/1406.1819.json,1406.1819,"Bootstrap Algebraic Multigrid: status report, open problems, and outlook",https://zbmath.org/6531350,https://zbmath.org/6531350,q_011,false,non-elliptic multiple prolongations,"For indefinite or non-elliptic problems such as higher-dimensional Helmholtz and Schrödinger equations, how can one build a bootstrap algebraic multigrid method that uses several prolongation operators and multiple Galerkin coarse-grid operators, with the prolongation operators kept locally orthogonal, so that the many locally different low-eigenspace components are represented accurately at acceptable computational cost?","Consider linear systems Au = f arising from discretizations of indefinite or non-elliptic partial differential equations on fine grids, in particular the higher-dimensional Helmholtz equation and the Schrödinger equation. In algebraic multigrid (AMG), one constructs a hierarchy of coarse problems via a prolongation operator P of small caliber (bounded number of nonzeros per row) and the Galerkin coarse-grid operator A_c = P^T A P. For the indefinite problems above, the low-eigenspace (near-kernel) of A is spanned by many oscillatory eigenfunctions whose local character varies across the domain, so that no single small-caliber prolongation P can interpolate all of them accurately on sufficiently fine scales.

Design a bootstrap algebraic multigrid (BAMG) method satisfying all of the following requirements:

1. On the fine scale and on every coarser scale, several prolongation operators P_1, …, P_k are employed simultaneously, yielding a multiple-Galerkin hierarchy with several coarse-grid operators A_c^{(j)} = P_j^T A P_j.
2. The set of prolongations {P_j} collectively represents, with provably small interpolation error, the locally varying low-eigenspace components of A.
3. The prolongation operators are kept locally orthogonal (their column supports are arranged so that, locally, the ranges of distinct P_j's are mutually orthogonal in an appropriate inner product), in order to control the growth of operator complexity across levels.
4. The total computational cost (setup plus solve) and storage scale optimally, i.e. linearly (up to logarithmic factors) in the number of fine-grid unknowns, uniformly in the wavenumber/energy parameters of the underlying indefinite problem.

Construct such a method and prove convergence and optimal complexity, or show that the simultaneous requirements (1)–(4) cannot be met.",Applied Mathematics,Algebraic multigrid for indefinite problems,open,"Recent work (e.g., a 2025 SIAM J. Sci. Comput. paper ""Toward an Algebraic Multigrid Method for the Indefinite Helmholtz Equation"" and 2023 arXiv preprints on stand-alone multigrid for Helmholtz) shows that designing AMG/BAMG methods for indefinite Helmholtz/Schrödinger problems remains an active research area. Multiple-coarse-space and wave-ray approaches partially address near-kernel approximation, but a fully satisfactory BAMG with multiple locally orthogonal prolongations of small caliber and provable optimal cost for higher-dimensional indefinite problems has not been established.","[{""title"": ""Toward an Algebraic Multigrid Method for the Indefinite Helmholtz Equation"", ""url"": ""https://epubs.siam.org/doi/10.1137/24M1672560"", ""snippet"": ""Recent SIAM SISC paper still framed as 'Toward' an AMG method for indefinite Helmholtz, indicating ongoing development."", ""claim"": ""Designing AMG methods for the indefinite Helmholtz equation remains an open research direction as of 2025.""}, {""title"": ""Stand-alone multigrid for Helmholtz revisited"", ""url"": ""https://arxiv.org/pdf/2308.13476"", ""snippet"": ""2023 preprint revisiting stand-alone multigrid approaches for the Helmholtz equation, addressing oscillatory near-kernel."", ""claim"": ""Multigrid for the Helmholtz equation is still an active research topic with no fully satisfactory solution.""}, {""title"": ""Robert Falgout, Toward an AMG Method for the Indefinite Helmholtz Equation (Simons Institute talk, 2025)"", ""url"": ""https://simons.berkeley.edu/talks/robert-falgout-llnl-2025-10-08"", ""snippet"": ""2025 talk titled 'Toward an Algebraic Multigrid Method for the Indefinite Helmholtz Equation'."", ""claim"": ""Construction of a robust AMG method for indefinite Helmholtz problems is still being pursued in 2025.""}]",https://epubs.siam.org/doi/10.1137/24M1672560 https://arxiv.org/pdf/2308.13476 https://simons.berkeley.edu/talks/robert-falgout-llnl-2025-10-08,0.8,,opus,medium,37.82,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002212__1406.1819__q_011__f471d745e468.json
2214,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_001,false,Planar distinct distances,Let D(n) denote the minimum number of distinct Euclidean distances determined by an n-point set in the plane R^2. Determine the exact asymptotic order of D(n) as n grows.,"For a finite set $P \subset \mathbb{R}^2$ of $n$ points in the Euclidean plane, let $d(P) = |\{\,\|p-q\|_2 : p,q \in P,\ p \neq q\,\}|$ denote the number of distinct Euclidean distances determined by $P$. Define
$$D(n) = \min_{|P|=n} d(P),$$
where the minimum is taken over all $n$-point subsets of $\mathbb{R}^2$. Determine the exact asymptotic order of $D(n)$ as $n \to \infty$. In particular, close the gap between the known lower bound $D(n) = \Omega(n/\log n)$ and the known upper bound $D(n) = O(n/\sqrt{\log n})$ obtained from the $\sqrt{n}\times\sqrt{n}$ integer lattice.",Combinatorics,Erdős distinct distances problem,partially_solved,"The Erdős distinct distances problem is famously almost-resolved by Guth and Katz (2010/2015), who proved $D(n) = \Omega(n/\log n)$, matching the Erdős upper bound $O(n/\sqrt{\log n})$ up to a factor of $\sqrt{\log n}$. The exact asymptotic order remains open; it is conjectured that the upper bound is tight, but this gap has not been closed as of recent surveys.","[{""title"": ""On the Erdős distinct distances problem in the plane"", ""url"": ""https://annals.math.princeton.edu/2015/181-1/p02"", ""snippet"": ""Guth and Katz prove that any n points in the plane determine Ω(n/log n) distinct distances."", ""claim"": ""Best known lower bound is Ω(n/log n), leaving a √log n gap with the conjectured O(n/√log n).""}]",https://annals.math.princeton.edu/2015/181-1/p02,0.95,,opus,medium,15.64,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002214__1406.1949__q_001__fe8533ac8dc8.json
2216,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_003,false,Collinear structure in near-optimal sets,"Let P be a near-optimal planar n-point set, meaning that D(P)=O(n/sqrt(log n)). Prove or disprove that there exists a sufficiently small epsilon>0 such that every such P contains Omega(n^epsilon) points on a common line.","For a finite set $P\subset\mathbb{R}^2$, let
$$D(P)=\big|\{\,\|p-q\|\,:\,p,q\in P,\ p\neq q\,\}\big|$$
denote the number of distinct pairwise Euclidean distances determined by $P$. Call a sequence of planar point sets $P_n$ with $|P_n|=n$ ""near-optimal"" if $D(P_n)=O(n/\sqrt{\log n})$.

Prove or disprove the following statement: there exists a constant $\varepsilon>0$ such that for every near-optimal planar $n$-point set $P$ (with $n$ sufficiently large), there is a line $\ell\subset\mathbb{R}^2$ satisfying
$$|\ell\cap P|=\Omega(n^{\varepsilon}).$$",Combinatorics,Discrete geometry / distinct distances,open,"The question, attributed to Erdős, asks whether every near-optimal planar set determining O(n/√log n) distinct distances must contain Ω(n^ε) collinear points. The best known guaranteed collinearity for such sets is only Ω(log n), and a result of Sheffer–Szabó–Zahl shows that for 0<α≤1/4 either a line or a circle contains n^α points. No source indicates the line-only version has been resolved; it is widely cited as still open in surveys on distinct distances.","[{""title"": ""Erdős distinct distances problem - Wikipedia"", ""url"": ""https://en.wikipedia.org/wiki/Erd%C5%91s_distinct_distances_problem"", ""snippet"": ""Discusses the Guth–Katz near-optimal bound Ω(n/√log n) and related questions about the structure of extremal sets."", ""claim"": ""The near-optimal bound is established but the structural question about collinear points is not stated as resolved.""}, {""title"": ""On the Erdős distinct distances problem in the plane (Guth–Katz)"", ""url"": ""https://annals.math.princeton.edu/wp-content/uploads/annals-v181-n1-p02-p.pdf"", ""snippet"": ""Proves D(P)=Ω(n/log n) for any n-point planar P, but does not address the structure of near-optimal sets."", ""claim"": ""The matching structural conjecture about Ω(n^ε) collinear points remains unaddressed by Guth–Katz.""}]",https://en.wikipedia.org/wiki/Erd%C5%91s_distinct_distances_problem https://annals.math.princeton.edu/wp-content/uploads/annals-v181-n1-p02-p.pdf,0.9,,opus,medium,34.86,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002216__1406.1949__q_003__57dfe94676d6.json
2218,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_005,false,Points on algebraic curves,Let D_curve(n) be the minimum number of distinct distances determined by n points lying on a constant-degree algebraic curve in R^2 that contains no line and no circle. Determine the asymptotic order of D_curve(n).,"For a finite point set $P\subset\mathbb{R}^2$, let $D(P)=|\{\|p-q\|:p,q\in P,\ p\neq q\}|$ denote the number of distinct Euclidean distances determined by $P$. Fix a constant $d\geq 1$ and consider real algebraic curves in $\mathbb{R}^2$ of degree at most $d$ that contain no straight line and no circle. Define
$$D_{\mathrm{curve}}(n)=\min\{D(P):P\subset\gamma,\ |P|=n,\ \gamma\text{ a degree-}\le d\text{ algebraic curve in }\mathbb{R}^2\text{ containing no line and no circle}\}.$$
Determine the asymptotic order of $D_{\mathrm{curve}}(n)$ as $n\to\infty$ (with the implicit constants allowed to depend on $d$).",Combinatorics,distinct distances / combinatorial geometry,open,"The best known lower bound remains $\Omega(n^{4/3})$ due to Pach and de Zeeuw, while it is conjectured the true value is close to $n^2$. Subsequent works (e.g., on Pfaffian curves and bipartite settings on two curves) improve related bipartite bounds but do not close the gap for the single-curve problem. No result determining the asymptotic order of $D_{\mathrm{curve}}(n)$ has been reported.","[{""title"": ""Distinct distances on algebraic curves in the plane (Pach, de Zeeuw)"", ""url"": ""https://math.nyu.edu/~pach/publications/DistancesOnCurves101113.pdf"", ""snippet"": ""For n points on a degree-d algebraic curve containing no line or circle, the number of distinct distances is at least c_d n^{4/3}."", ""claim"": ""Establishes the Ω(n^{4/3}) lower bound; matches the bound cited as the current best.""}, {""title"": ""Distinct Distances on Pfaffian Curves (Natarajan, Sheffer, 2025)"", ""url"": ""https://arxiv.org/abs/2510.04337"", ""snippet"": ""Generalizes Pach–de Zeeuw type bounds; improvements primarily concern bipartite distances between points on two curves."", ""claim"": ""Recent progress is on related bipartite versions, not on closing the gap for D_curve(n).""}]",https://math.nyu.edu/~pach/publications/DistancesOnCurves101113.pdf https://arxiv.org/abs/2510.04337,0.9,,opus,medium,26.88,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002218__1406.1949__q_005__c179778b80e6.json
2220,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_007,false,Distinct distances from a convex-position vertex,Let Dhat_conv(n) be the largest quantity such that every set P of n points in strictly convex position contains a point p in P from which there are at least Dhat_conv(n) distinct distances to the other points of P. Determine the exact value of Dhat_conv(n).,"For a finite set P of points in the Euclidean plane, say that P is in strictly convex position if the points of P are the vertices of a convex polygon (equivalently, no point of P lies in the convex hull of the others). For each integer n ≥ 3, define
  D̂_conv(n) := min_{P} max_{p ∈ P} |{ d(p, q) : q ∈ P, q ≠ p }|,
where the minimum is taken over all sets P of n points in strictly convex position in the plane, d(·,·) denotes Euclidean distance, and |·| denotes cardinality. In words, D̂_conv(n) is the largest integer k such that every n-point set in strictly convex position contains some point from which there are at least k distinct distances to the remaining n−1 points.

Determine the exact value of D̂_conv(n) as a function of n. In particular, decide whether D̂_conv(n) = ⌊n/2⌋ for all sufficiently large n.",Combinatorics,distinct distances in convex position,open,"The exact value of D̂_conv(n) is unknown. Erdős (1946) conjectured the value is ⌊n/2⌋, matching the regular n-gon upper bound. The lower bound progressed from ⌈(n−1)/3⌉ (Moser, 1952) to ⌈(13n−6)/36⌉ (Dumitrescu, 2006), and to (13/36 + 1/22701)n + O(1) (Nivasch, Pach, Pinchasi, Zerbib). No matching lower bound to ⌊n/2⌋ is known, so the problem remains open.","[{""title"": ""The number of distinct distances from a vertex of a convex polygon"", ""url"": ""https://arxiv.org/abs/1207.1266"", ""snippet"": ""Improved lower bound (13/36+ε)n − O(1) for ε ≈ 1/23000; Erdős's ⌊n/2⌋ conjecture remains open."", ""claim"": ""Best known lower bound is (13/36+ε)n; Erdős conjecture of ⌊n/2⌋ unresolved.""}, {""title"": ""On Distinct Distances from a Vertex of a Convex Polygon"", ""url"": ""https://link.springer.com/article/10.1007/s00454-006-1262-y"", ""snippet"": ""Dumitrescu (2006) proved D̂_conv(n) ≥ ⌈(13n−6)/36⌉."", ""claim"": ""Lower bound 13n/36 by Dumitrescu, still far from conjectured n/2.""}]",https://arxiv.org/abs/1207.1266 https://link.springer.com/article/10.1007/s00454-006-1262-y,0.9,,opus,medium,26.69,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002220__1406.1949__q_007__7c62995ef686.json
2222,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_009,false,General position without parallelograms,Let D_para(n) be the minimum number of distinct distances determined by an n-point set in general position in the plane that determines no parallelograms. Determine the asymptotic order of D_para(n).,"A finite set $P\subset\mathbb{R}^2$ is said to be in general position if no three of its points are collinear and no four of its points are concyclic. We say that $P$ contains no parallelograms if there do not exist four distinct points $a,b,c,d\in P$ such that $a-b=d-c$ (equivalently, the four points are the vertices of a non-degenerate parallelogram). For a finite set $P\subset\mathbb{R}^2$, let $d(P)=|\{\,\|p-q\|:p,q\in P,\ p\neq q\,\}|$ denote the number of distinct pairwise distances determined by $P$. Define
$$D_{\mathrm{para}}(n)=\min\{\,d(P):P\subset\mathbb{R}^2,\ |P|=n,\ P\text{ is in general position and contains no parallelograms}\,\}.$$
It is known that $\Omega(n)\le D_{\mathrm{para}}(n)\le O\!\left(n^2/\sqrt{\log n}\right)$. Determine the asymptotic order of $D_{\mathrm{para}}(n)$.",Combinatorics,distinct distances in discrete geometry,open,"The best known bounds remain $\Omega(n)$ (trivial) and $O(n^2/\sqrt{\log n})$ (Dumitrescu's construction using the set $\{(i,i^2 \bmod n):0\le i\le (n-1)/4\}$ for prime $n$). A 2024 blog post by Tao discussing related forbidden 4-point patterns (Erdős problem #135) treats parallelogram-free sets but does not improve the asymptotic bounds for $D_{\mathrm{para}}(n)$, which remain a substantial gap. No source found closing this gap.","[{""title"": ""Planar point sets with forbidden four-point patterns and few distinct distances"", ""url"": ""https://terrytao.wordpress.com/2024/09/03/planar-point-sets-with-forbidden-four-point-patterns-and-few-distinct-distances/"", ""snippet"": ""Dumitrescu constructed a subset of {0,...,n-1}^2 of cardinality ≈ n which contains no parallelograms ... in general position. Open question: best lower bound on number of distances."", ""claim"": ""As of 2024, the asymptotic order of D_para(n) is not determined; only the upper bound O(n^2/√log n) and trivial lower bound are known.""}, {""title"": ""Distinct Distances in Planar Point Sets with Forbidden 4-Point Patterns"", ""url"": ""https://www.researchgate.net/publication/341520749_Distinct_distances_in_planar_point_sets_with_forbidden_4-point_patterns"", ""snippet"": ""Forbidden 4-point patterns and lower bounds for distinct distances"", ""claim"": ""Recent work studies forbidden 4-point patterns; the parallelogram-free case retains the same gap.""}]",https://terrytao.wordpress.com/2024/09/03/planar-point-sets-with-forbidden-four-point-patterns-and-few-distinct-distances/ https://www.researchgate.net/publication/341520749_Distinct_distances_in_planar_point_sets_with_forbidden_4-point_patterns,0.85,,opus,medium,50.01,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002222__1406.1949__q_009__1030a026bd63.json
2224,outputs/parse-paper/1406.1949.json,1406.1949,Distinct Distances: Open Problems and Current Bounds,https://zbmath.org/900226899,https://zbmath.org/900226899,q_011,false,Points on a sphere in R^3,Let D_3_circle(n) denote the minimum number of distinct distances determined by an n-point set lying on a hypersphere in R^3. Determine the asymptotic order of D_3_circle(n).,"For a positive integer n, let D_3^○(n) denote the minimum, over all sets P of n points lying on a 2-dimensional sphere S ⊂ ℝ³ (i.e., a set of the form {x ∈ ℝ³ : |x − c| = r} for some center c ∈ ℝ³ and radius r > 0), of the number of distinct values in the multiset { |p − q| : p, q ∈ P, p ≠ q } of pairwise Euclidean distances.

It is known that D_3^○(n) = Ω(n / log n) (since the standard distinct-distances lower bound in the plane extends to points on a sphere) and that D_3^○(n) = O(n) (achieved by placing n points as the vertices of a regular n-gon on a great circle of the sphere).

Determine the asymptotic order of D_3^○(n). In particular, decide whether D_3^○(n) = Θ(n), or D_3^○(n) = Θ(n / log n), or some intermediate growth rate.",Combinatorics,distinct distances on spheres,open,"Recent literature on distinct distances on surfaces (e.g., results on non-ruled surfaces giving Ω(n^(32/39-ε)) bounds, and work on Pfaffian curves) does not appear to close the gap between Ω(n/log n) and O(n) for points on a sphere in ℝ³. The problem appears to remain open as of 2026.","[{""title"": ""Distinct distances on non-ruled surfaces and between circles"", ""url"": ""https://arxiv.org/abs/2011.08098"", ""snippet"": ""n points on a non-ruled algebraic surface in R^3 span Ω(n^(32/39-ε)) distinct distances"", ""claim"": ""Recent improvements concern non-ruled surfaces generally; the sphere case retains the standard Ω(n/log n) bound and O(n) upper bound, with no asymptotic resolution reported.""}, {""title"": ""Distinct Distances on Pfaffian Curves"", ""url"": ""https://arxiv.org/pdf/2510.04337"", ""snippet"": ""Recent (2025) work on distinct distances in restricted settings"", ""claim"": ""Continued active research on distinct-distance variants suggests the sphere problem in R^3 has not been settled.""}]",https://arxiv.org/abs/2011.08098 https://arxiv.org/pdf/2510.04337,0.85,,opus,medium,26.44,outputs/self-contained-math-problem-checkpoints-sample-0704.1689/002224__1406.1949__q_011__2c5e2e97d97a.json
