source,source_id,title,url,year,phrase,extra
zbmath,5641922,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5641922,2009.0,open problems,links=https://doi.org/10.2989/QM.2009.32.3.4.905
zbmath,1583304,Recent results and open problems on parabolic equations with gradient nonlinearities,https://zbmath.org/1583304,2001.0,open problems,links=https://eudml.org/doc/121711|http://www.emis.de/3197
zbmath,887757,Zero sum trees: A survey of results and open problems,https://zbmath.org/887757,1993.0,open problems,links=nan
zbmath,7272590,Syzygies of projective varieties of large degree: recent progress and open problems,https://zbmath.org/7272590,2018.0,open problems,links=https://doi.org/10.1090/pspum/097.1/01674|https://arxiv.org/abs/1605.07477
zbmath,7037825,Rational rotation-minimizing frames -- recent advances and open problems,https://zbmath.org/7037825,2016.0,open problems,links=https://doi.org/10.1016/j.amc.2015.04.122|https://escholarship.org/uc/item/8dk4s1kd
zbmath,900056200,XXX Spin Chain: from Bethe Solution to Open Problems,https://zbmath.org/900056200,2007.0,open problems,links=https://arxiv.org/abs/cond-mat/0701491
zbmath,1740179,Some open problems in higher dimensional complex analysis and complex dynamics,https://zbmath.org/1740179,2001.0,open problems,links=https://doi.org/10.5565/PUBLMAT_45201_11|https://eudml.org/doc/41440
zbmath,6153510,Noise in the complex plane: Open problems,https://zbmath.org/6153510,2013.0,open problems,links=https://doi.org/10.1007/s11075-012-9640-4
zbmath,1721642,Open problems for the super KdV equations,https://zbmath.org/1721642,2001.0,open problems,links=https://arxiv.org/abs/math-ph/0005007
zbmath,6112454,Open problems in local discrete holomorphic dynamics,https://zbmath.org/6112454,2011.0,open problems,links=https://doi.org/10.1007/s13324-011-0017-y|https://arxiv.org/abs/1107.4876
zbmath,7894886,Open problems on Sombor index of unicyclic and bicyclic graphs,https://zbmath.org/7894886,2024.0,open problems,links=https://doi.org/10.1016/j.amc.2024.128647
zbmath,7735395,Proofs to some open problems on the maximum Sombor index of graphs,https://zbmath.org/7735395,2023.0,open problems,links=https://doi.org/10.1007/s40314-023-02423-6
zbmath,6860269,Some open problems in mathematical two-dimensional conformal field theory,https://zbmath.org/6860269,2017.0,open problems,links=https://doi.org/10.1090/conm/695/13999
zbmath,5296473,Two-parameter discontinuity-induced bifurcations of limit cycles: classification and open problems,https://zbmath.org/5296473,2006.0,open problems,links=https://doi.org/10.1142/S0218127406015015
zbmath,6587723,Open problems in the geometry and analysis of Banach spaces,https://zbmath.org/6587723,2016.0,open problems,links=https://doi.org/10.1007/978-3-319-33572-8
zbmath,622688,Some open problems and recent results in topological algebras,https://zbmath.org/622688,1991.0,open problems,links=nan
zbmath,5310400,Some open problems in random matrix theory and the theory of integrable systems,https://zbmath.org/5310400,2008.0,open problems,links=https://arxiv.org/abs/0712.0849
zbmath,5776055,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5776055,2010.0,open problems,links=https://doi.org/10.1080/10236190802649727
zbmath,5194413,"The generalized finite element method for Helmholtz equation: theory, computation, and open problems",https://zbmath.org/5194413,2006.0,open problems,links=https://doi.org/10.1016/j.cma.2005.09.019
zbmath,7621510,Some open problems related to fixed point properties,https://zbmath.org/7621510,2022.0,open problems,links=http://www.seams-bull-math.ynu.edu.cn/downloadfile.jsp?filemenu=_202205&filename=04_46(5).pdf
zbmath,5605099,Eight open problems in distributed computing.,https://zbmath.org/5605099,2006.0,open problems,links=nan
zbmath,6550458,Billiard dynamics: An updated survey with the emphasis on open problems,https://zbmath.org/6550458,2012.0,open problems,links=https://doi.org/10.1063/1.4729307|https://arxiv.org/abs/1301.2547
zbmath,7125736,Elliptic operators with nonstandard growth condition: some results and open problems,https://zbmath.org/7125736,2019.0,open problems,links=https://doi.org/10.1090/conm/734/14777
zbmath,3999950,Some open problems of graph theory,https://zbmath.org/3999950,1987.0,open problems,links=nan
zbmath,7979654,"Stability of homomorphisms, coverings and cocycles. II: Examples, applications and open problems",https://zbmath.org/7979654,2025.0,open problems,links=https://doi.org/10.1016/j.aim.2025.110117|https://arxiv.org/abs/2311.06706
zbmath,6511183,Open problems for entire functions of bounded index in direction,https://zbmath.org/6511183,2015.0,open problems,links=nan
zbmath,902492194,Progresses on some open problems related to infinitely many symmetries,https://zbmath.org/902492194,2024.0,open problems,links=https://doi.org/10.3390/math12203224|https://arxiv.org/abs/2406.00208
zbmath,938819,Open problems in extrema theory,https://zbmath.org/938819,1993.0,open problems,links=nan
zbmath,898117,Variational approach in abstract splines: Achievements and open problems,https://zbmath.org/898117,1995.0,open problems,links=nan
zbmath,699066,Modified classical orthogonal polynomials associated with oscillating functions -- open problems,https://zbmath.org/699066,1994.0,open problems,links=https://doi.org/10.1016/0168-9274(94)00022-0
zbmath,6632249,Three open problems and a conjecture,https://zbmath.org/6632249,2015.0,open problems,links=https://doi.org/10.1515/math-2015-0069
zbmath,5177430,The flow associated to weakly differentiable vector fields: recent results and open problems,https://zbmath.org/5177430,2007.0,open problems,links=nan
zbmath,1265034,New trends and open problems in fuzzy logic and approximate reasoning,https://zbmath.org/1265034,1996.0,open problems,links=nan
zbmath,6763824,Ordered Banach algebras and multi-norms: some open problems,https://zbmath.org/6763824,2017.0,open problems,links=https://doi.org/10.1007/s11117-017-0488-7|https://pure.qub.ac.uk/en/publications/ordered-banach-algebras-and-multinorms-some-open-problems(166befe5-0439-432a-8c80-8609a731be8e).html
zbmath,6280445,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/6280445,2013.0,open problems,links=nan
zbmath,5141223,Open problems in dynamics and related fields,https://zbmath.org/5141223,2007.0,open problems,links=https://doi.org/10.3934/jmd.2007.1.1
zbmath,5819364,Analysis on Faddeev knots and skyrme solitons: recent progress and open problems,https://zbmath.org/5819364,2007.0,open problems,links=nan
zbmath,5302816,Algorithmic semi-algebraic geometry and topology -- recent progress and open problems,https://zbmath.org/5302816,2008.0,open problems,links=https://arxiv.org/abs/0708.2854
zbmath,6697191,Some open problems in random matrix theory and the theory of integrable systems. II,https://zbmath.org/6697191,2017.0,open problems,links=https://doi.org/10.3842/SIGMA.2017.016|https://arxiv.org/abs/1703.04931|http://www.emis.de/24457
zbmath,3895005,"Multidimensional systems theory. Progress, directions and open problems in multidimensional systems",https://zbmath.org/3895005,1985.0,open problems,links=nan
zbmath,3629674,Recent progress and open problems in the theory of operator ideals,https://zbmath.org/3629674,1978.0,open problems,links=nan
zbmath,6887463,Autonomous agents modelling other agents: a comprehensive survey and open problems,https://zbmath.org/6887463,2018.0,open problems,links=https://doi.org/10.1016/j.artint.2018.01.002
zbmath,6119622,Recent developments and open problems in linear series,https://zbmath.org/6119622,2012.0,open problems,links=https://arxiv.org/abs/1101.4363
zbmath,1687010,Some open problems and research directions in the mathematical study of fluid dynamics.,https://zbmath.org/1687010,2001.0,open problems,links=nan
zbmath,5657872,Optimal asset allocation in a stochastic factor model -- an overview and open problems,https://zbmath.org/5657872,2009.0,open problems,links=nan
zbmath,7776300,A common approach to three open problems in number theory,https://zbmath.org/7776300,2023.0,open problems,links=https://doi.org/10.47443/dml.2023.049|https://arxiv.org/abs/1506.08655
zbmath,6137056,Recent advances in open billiards with some open problems,https://zbmath.org/6137056,2011.0,open problems,links=https://doi.org/10.1142/9789814340700_0011|https://arxiv.org/abs/1007.4166
zbmath,6783258,Some open problems in concurrences,https://zbmath.org/6783258,2015.0,open problems,links=https://doi.org/10.1017/mag.2014.1
zbmath,889960,Some open problems in optimal digraphs,https://zbmath.org/889960,1996.0,open problems,links=nan
zbmath,1254208,On some open problems related to the restricted Burnside problem,https://zbmath.org/1254208,1999.0,open problems,links=nan
zbmath,6447392,Characterizing ring derivations of all orders via functional equations: results and open problems,https://zbmath.org/6447392,2015.0,open problems,links=https://doi.org/10.1007/s00010-014-0256-8
zbmath,936891,Computers and visualization in hyperbolic three-dimensional geometry and topology: Some open problems,https://zbmath.org/936891,1994.0,open problems,links=https://doi.org/10.1142/S0218654394000050
zbmath,1869728,Some open problems in infinite group theory.,https://zbmath.org/1869728,2001.0,open problems,links=nan
zbmath,857024,Open problems in the function theory of the Bergman space,https://zbmath.org/857024,1995.0,open problems,links=nan
zbmath,6770332,Some open problems related to creative telescoping,https://zbmath.org/6770332,2017.0,open problems,links=https://doi.org/10.1007/s11424-017-6202-9|https://arxiv.org/abs/1609.03768
zbmath,6970816,Some open problems in asymptotic geometric analysis,https://zbmath.org/6970816,2018.0,open problems,links=https://doi.org/10.1090/noti1685
zbmath,7250493,Automorphisms and dynamics: a list of open problems,https://zbmath.org/7250493,2018.0,open problems,links=https://doi.org/10.1142/9789813272880_0070|https://hal.science/hal-02334183
zbmath,150397,A survey with open problems on univalent functions whose coefficients are negative,https://zbmath.org/150397,1991.0,open problems,links=https://doi.org/10.1216/rmjm/1181072932
zbmath,5265039,On some open problems in planar differential systems and Hilbert's 16th problem,https://zbmath.org/5265039,2007.0,open problems,links=https://doi.org/10.1016/j.chaos.2005.10.057
zbmath,6749410,Geometric and topological obstructions to various immersions in submanifold theory and some related open problems,https://zbmath.org/6749410,2015.0,open problems,links=nan
zbmath,1023238,40 years generalized analytic functions recent trends and open problems,https://zbmath.org/1023238,1993.0,open problems,links=nan
zbmath,5180049,The true prosoluble completion of a group: examples and open problems.,https://zbmath.org/5180049,2007.0,open problems,links=https://doi.org/10.1007/s10711-006-9103-y|https://arxiv.org/abs/math/0512242
zbmath,7180936,Separability of topological groups: a survey with open problems,https://zbmath.org/7180936,2019.0,open problems,links=https://doi.org/10.3390/axioms8010003
zbmath,5634687,Open problems in computational vascular biomechanics: hemodynamics and arterial wall mechanics,https://zbmath.org/5634687,2009.0,open problems,links=https://doi.org/10.1016/j.cma.2009.02.004|http://europepmc.org/articles/pmc2743020
