source,source_id,title,url,year,phrase,extra
zbmath,5828017,Open problems in Euclidean Ramsey theory,https://zbmath.org/5828017,2011.0,open problems,links=https://doi.org/10.1007/978-0-8176-8092-3_7
zbmath,1284424,Open problems on cyclic codes,https://zbmath.org/1284424,1998.0,open problems,links=nan
zbmath,3769691,Varieties of lattices: Some open problems,https://zbmath.org/3769691,1982.0,open problems,links=nan
zbmath,1184289,Some open problems in dynamical systems,https://zbmath.org/1184289,1998.0,open problems,links=https://doi.org/10.4171/dms/1-2/76|https://eudml.org/doc/233771|http://www.emis.de/10214
zbmath,6393679,Open problems in finite projective spaces,https://zbmath.org/6393679,2015.0,open problems,links=https://doi.org/10.1016/j.ffa.2014.10.006|https://biblio.ugent.be/publication/5819170/file/5819171
zbmath,3900593,"Reconstructability analysis: Aims, results, open problems",https://zbmath.org/3900593,1985.0,open problems,links=https://doi.org/10.1002/sres.3850020206
zbmath,5219607,Open problems in additive combinatorics,https://zbmath.org/5219607,2007.0,open problems,links=nan
zbmath,6857139,Open problems in geometry and topology,https://zbmath.org/6857139,1999.0,open problems,links=https://doi.org/10.4310/CDM.1997.v1997.n1.a10
zbmath,3710708,On some open problems of approximation theory,https://zbmath.org/3710708,1980.0,open problems,links=https://doi.org/10.1016/0021-9045(80)90138-0
zbmath,3527474,A generalisation of convexity; open problems,https://zbmath.org/3527474,1974.0,open problems,links=nan
zbmath,5987959,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5987959,2011.0,open problems,links=https://doi.org/10.1080/10236198.2011.559468
zbmath,1643848,Quantum information theory: Results and open problems,https://zbmath.org/1643848,2000.0,open problems,links=nan
zbmath,3479732,Some open problems in differential geometry,https://zbmath.org/3479732,1975.0,open problems,links=nan
zbmath,1587304,Open problems in algebraic geometry,https://zbmath.org/1587304,2001.0,open problems,links=https://doi.org/10.1016/S0007-4497(00)01075-7
zbmath,3974023,Nearest particle systems: Results and open problems,https://zbmath.org/3974023,1986.0,open problems,links=https://doi.org/10.1007/bfb0076250
zbmath,5245054,Euclidean random matrices: solved and open problems,https://zbmath.org/5245054,2006.0,open problems,links=https://arxiv.org/abs/cond-mat/0512004
zbmath,278880,Some open problems on permutation groups,https://zbmath.org/278880,1992.0,open problems,links=nan
zbmath,1594452,Open problems on backward stochastic differential equations,https://zbmath.org/1594452,1999.0,open problems,links=nan
zbmath,5619323,Some open problems in analysis,https://zbmath.org/5619323,2009.0,open problems,links=http://ajmaa.org/cgi-bin/paper.pl?string=v6n1/V6I1P15.tex
zbmath,5910643,Open problems in logic and games,https://zbmath.org/5910643,2005.0,open problems,links=nan
zbmath,735673,Open problems in topology,https://zbmath.org/735673,1995.0,open problems,links=https://doi.org/10.1016/0166-8641(94)00092-H
zbmath,4120958,Some open problems in mathematical relativity,https://zbmath.org/4120958,1989.0,open problems,links=nan
zbmath,5873385,Open problems in real-time scheduling,https://zbmath.org/5873385,2010.0,open problems,links=https://doi.org/10.1007/s10951-009-0137-5
zbmath,4152777,Some open problems in geometric function theory,https://zbmath.org/4152777,1989.0,open problems,links=nan
zbmath,1156677,Open problems in finite fields,https://zbmath.org/1156677,1995.0,open problems,links=nan
zbmath,3822758,Some open problems in the theory of singularities,https://zbmath.org/3822758,1983.0,open problems,links=nan
zbmath,1736020,Open problems in symmetry analysis.,https://zbmath.org/1736020,2001.0,open problems,links=nan
zbmath,1785909,Eighteen open problems in \(C_p\)-theory,https://zbmath.org/1785909,1997.0,open problems,links=nan
zbmath,7135328,Some open problems on multiple ergodic averages,https://zbmath.org/7135328,2016.0,open problems,links=https://arxiv.org/abs/1103.3808|http://bulletin.math.uoc.gr/vol/60/60-41-90.pdf
zbmath,6894002,Open problems on countable dense homogeneity,https://zbmath.org/6894002,2018.0,open problems,links=https://doi.org/10.1016/j.topol.2018.03.023
zbmath,4073151,Vector bundles and geometry: Some open problems,https://zbmath.org/4073151,1988.0,open problems,links=nan
zbmath,6939534,"Open problems about regular languages, 35 years later",https://zbmath.org/6939534,2017.0,open problems,links=https://doi.org/10.1142/9789813148208_0007|https://hal.science/hal-01614375
zbmath,6531350,"Bootstrap algebraic multigrid: status report, open problems, and outlook",https://zbmath.org/6531350,2015.0,open problems,links=https://doi.org/10.4208/nmtma.2015.w06si|https://arxiv.org/abs/1406.1819
zbmath,7189288,Some open problems on holomorphic foliation theory,https://zbmath.org/7189288,2020.0,open problems,links=https://doi.org/10.1007/s40306-018-00323-0|https://arxiv.org/abs/1807.05640
zbmath,2068125,Open problems,https://zbmath.org/2068125,2003.0,open problems,links=nan
zbmath,2156264,Open problems in the theory of scheduling,https://zbmath.org/2156264,2004.0,open problems,links=nan
zbmath,1700663,A few results and open problems regarding incompressible fluids.,https://zbmath.org/1700663,1995.0,open problems,links=nan
zbmath,1816766,"Flat systems: Open problems, infinite dimensional extension, symmetries and catalog",https://zbmath.org/1816766,2002.0,open problems,links=nan
zbmath,3997233,Homogenization in mechanics. A survey of solved and open problems,https://zbmath.org/3997233,1986.0,open problems,links=nan
zbmath,3350019,Open problems in intersection theory.,https://zbmath.org/3350019,1971.0,open problems,links=https://doi.org/10.1007/bfb0066297
zbmath,6875285,Open problems,https://zbmath.org/6875285,2018.0,open problems,links=https://doi.org/10.1007/s40574-018-0158-0
zbmath,1241843,Open problems in the combinatorics of visibility and illumination,https://zbmath.org/1241843,1999.0,open problems,links=nan
zbmath,900139853,Open Problems in Analysis of Boolean Functions,https://zbmath.org/900139853,2012.0,open problems,links=https://arxiv.org/abs/1204.6447
zbmath,6192881,"The energy graph of the nonlinear Schrödinger equation, open problems",https://zbmath.org/6192881,2013.0,open problems,links=https://doi.org/10.1142/S021819671340016X
zbmath,6200814,On plane geometric spanners: a survey and open problems,https://zbmath.org/6200814,2013.0,open problems,links=https://doi.org/10.1016/j.comgeo.2013.04.002|http://www.sciencedirect.com/science/article/pii/S0925772113000357
zbmath,2164033,Open problems in affine algebraic geometry,https://zbmath.org/2164033,2005.0,open problems,links=nan
zbmath,6208203,Selected open problems in discrete geometry and optimization,https://zbmath.org/6208203,2013.0,open problems,links=https://doi.org/10.1007/978-3-319-00200-2_18
zbmath,5987960,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5987960,2011.0,open problems,links=https://doi.org/10.1080/10236198.2011.585985|http://hdl.handle.net/10400.13/3772
zbmath,1542863,Algorithmic information theory: Open problems,https://zbmath.org/1542863,1996.0,open problems,links=http://www.jucs.org/jucs_2_5/algorithmic_information_theory_open
zbmath,6315505,Open problems on discrete subgroups of Lie groups,https://zbmath.org/6315505,2013.0,open problems,links=nan
zbmath,3459587,Open problems in infinite-dimensional topology,https://zbmath.org/3459587,1974.0,open problems,links=nan
zbmath,6712663,New chromatic numbers in open problems,https://zbmath.org/6712663,2016.0,open problems,links=https://doi.org/10.15330/ms.45.2.115-117
zbmath,218349,Brownian models of multiclass queueing networks: Current status and open problems,https://zbmath.org/218349,1993.0,open problems,links=https://doi.org/10.1007/BF01158927
zbmath,6485350,Open problems and conjectures on rational systems in three dimensions,https://zbmath.org/6485350,2012.0,open problems,links=https://doi.org/10.5644/SJM.08.2.11
zbmath,8042606,On free curves and related open problems,https://zbmath.org/8042606,2024.0,open problems,links=https://doi.org/10.59277/RRMPA.2024.129.150|https://arxiv.org/abs/2312.07591
zbmath,5764385,"Various notions of chaos, recent results, open problems",https://zbmath.org/5764385,2002.0,open problems,links=nan
zbmath,1415132,Topologization of algebras. -- The results and open problems,https://zbmath.org/1415132,1998.0,open problems,links=nan
zbmath,900537234,Trimer covers in the triangular grid: twenty mostly open problems,https://zbmath.org/900537234,2022.0,open problems,links=https://arxiv.org/abs/2206.06472
zbmath,4140109,Convolutions in geometric function theory: Recent results and open problems,https://zbmath.org/4140109,1989.0,open problems,links=nan
zbmath,90267,The end structure of a graph: Recent results and open problems,https://zbmath.org/90267,1992.0,open problems,links=https://doi.org/10.1016/0012-365X(92)90650-5
zbmath,5077495,"Weakly Picard operators: equivalent definitions, applications and open problems",https://zbmath.org/5077495,2006.0,open problems,links=nan
zbmath,1979646,Billiard dynamics: a survey with the emphasis on open problems,https://zbmath.org/1979646,2003.0,open problems,links=https://doi.org/10.1070/RD2003v008n01ABEH000222
zbmath,6843307,A few open problems on characteristic classes of foliations,https://zbmath.org/6843307,2017.0,open problems,links=nan
zbmath,6349864,Open problems on graph eigenvalues studied with AutoGraphiX,https://zbmath.org/6349864,2013.0,open problems,links=https://doi.org/10.1007/s13675-012-0001-9
zbmath,900582480,The Critical Beta-splitting Random Tree II: Overview and Open Problems,https://zbmath.org/900582480,2023.0,open problems,links=https://arxiv.org/abs/2303.02529
zbmath,3891039,Measurable value function theory: Survey and open problems,https://zbmath.org/3891039,1983.0,open problems,links=nan
zbmath,4137474,Fair division under joint ownership: Recent results and open problems,https://zbmath.org/4137474,1990.0,open problems,links=https://doi.org/10.1007/BF01560582
zbmath,6101030,Results and open problems in matchings in regular graphs,https://zbmath.org/6101030,2012.0,open problems,links=https://doi.org/10.13001/1081-3810.1577|https://arxiv.org/abs/1112.5632|http://www.emis.de/34020
zbmath,6649359,Some open problems arising from my recent finite field research,https://zbmath.org/6649359,2016.0,open problems,links=https://doi.org/10.1142/9789814719261_0015
zbmath,6318154,Recent mathematical results and open problems about shallow water equations,https://zbmath.org/6318154,2007.0,open problems,links=https://doi.org/10.1007/978-3-7643-7742-7_2
zbmath,2005456,Time-delay systems: an overview of some recent advances and open problems.,https://zbmath.org/2005456,2003.0,open problems,links=https://doi.org/10.1016/S0005-1098(03)00167-5
zbmath,5261905,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5261905,2008.0,open problems,links=https://doi.org/10.1080/10236190701871877
zbmath,2197530,Space and time complexity of exact algorithms: Some open problems,https://zbmath.org/2197530,2004.0,open problems,links=https://doi.org/10.1007/978-3-540-28639-4_25
zbmath,7030249,"Open problems, questions and challenges in finite- dimensional integrable systems",https://zbmath.org/7030249,2018.0,open problems,links=https://doi.org/10.1098/rsta.2017.0430|https://arxiv.org/abs/1804.03737
zbmath,5652091,Open problems originated in our research work with Zoltán Daróczy,https://zbmath.org/5652091,2009.0,open problems,links=https://doi.org/10.5486/pmd.2009.4342
zbmath,5587802,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5587802,2009.0,open problems,links=https://doi.org/10.1080/10586458.2009.10128888|https://projecteuclid.org/euclid.em/1243430533
zbmath,4114695,"A survey: Recent results, conjectures, and open problems in labeling graphs",https://zbmath.org/4114695,1989.0,open problems,links=https://doi.org/10.1002/jgt.3190130410
zbmath,3739002,Some questions and open problems in continuum mechanics and population dynamics,https://zbmath.org/3739002,1983.0,open problems,links=https://doi.org/10.1016/0022-0396(83)90054-2
zbmath,1959541,List of open problems and questions,https://zbmath.org/1959541,2002.0,open problems,links=nan
zbmath,3875903,New directions and open problems in iteration theory,https://zbmath.org/3875903,1984.0,open problems,links=nan
zbmath,2086212,Open problems in computational geometry,https://zbmath.org/2086212,2002.0,open problems,links=https://doi.org/10.1007/3-540-45995-2_4
zbmath,5191508,Dynamics of third-order rational difference equations with open problems and conjectures,https://zbmath.org/5191508,2008.0,open problems,links=nan
zbmath,554928,Open problems in the geometry of equilibrium configurations,https://zbmath.org/554928,1993.0,open problems,links=nan
zbmath,7672908,The Lieb-Thirring inequalities: recent results and open problems,https://zbmath.org/7672908,2021.0,open problems,links=https://doi.org/10.1090/pspum/104/01877|https://arxiv.org/abs/2007.09326|https://resolver.caltech.edu/CaltechAUTHORS:20200819-122507869
zbmath,5680009,Controllability and observability of partial differential equations: some results and open problems,https://zbmath.org/5680009,2007.0,open problems,links=nan
zbmath,66790,Integrable representations of Kac-Moody algebras: Results and open problems,https://zbmath.org/66790,1989.0,open problems,links=nan
zbmath,2065795,Recent developments and some open problems in Finsler geometry,https://zbmath.org/2065795,2001.0,open problems,links=https://doi.org/10.1007/BF02900677
zbmath,7433968,Open problems in queueing theory inspired by datacenter computing,https://zbmath.org/7433968,2021.0,open problems,links=https://doi.org/10.1007/s11134-020-09684-6
zbmath,3701785,Open problems in infinite-dimensional topology. 1979 version,https://zbmath.org/3701785,1980.0,open problems,links=nan
zbmath,6767146,Open problems on ultrafilters and some connections to the continuum,https://zbmath.org/6767146,2017.0,open problems,links=https://doi.org/10.1090/conm/690/13866
zbmath,900033866,Twenty Open Problems in Enumeration of Matchings: Progress Report,https://zbmath.org/900033866,1999.0,open problems,links=https://arxiv.org/abs/math/9801061
zbmath,5070766,Some open problems and conjectures associated with the invariant subspace problem,https://zbmath.org/5070766,2005.0,open problems,links=https://doi.org/10.1007/s11117-004-3786-9
zbmath,6857616,Open problems for Hanoi and Sierpiński graphs,https://zbmath.org/6857616,2017.0,open problems,links=https://doi.org/10.1016/j.endm.2017.10.058
zbmath,6476600,Known results and open problems in hypercomplex convexity,https://zbmath.org/6476600,2014.0,open problems,links=nan
zbmath,1599141,From problems of mathematical olympiads to open problems of mathematics,https://zbmath.org/1599141,2000.0,open problems,links=nan
zbmath,7228946,Three (open) problems of optima curves,https://zbmath.org/7228946,2019.0,open problems,links=nan
zbmath,3831958,Some open problems in graph theory,https://zbmath.org/3831958,1983.0,open problems,links=nan
zbmath,2209687,Some open problems in the theory of biorthogonal polynomials,https://zbmath.org/2209687,2002.0,open problems,links=nan
zbmath,1009723,Generalized Hamming weights; fundamental open problems in coding theory,https://zbmath.org/1009723,1996.0,open problems,links=nan
zbmath,6871163,Selected open problems in vectorial optimization,https://zbmath.org/6871163,2017.0,open problems,links=nan
zbmath,3836192,Open problems: Classification of algebraic and analytic manifolds,https://zbmath.org/3836192,1983.0,open problems,links=nan
zbmath,2068876,Descriptional complexity of finite automata: concepts and open problems,https://zbmath.org/2068876,2002.0,open problems,links=nan
zbmath,6489630,Some open problems related to generalized Fourier series,https://zbmath.org/6489630,2014.0,open problems,links=https://doi.org/10.1007/978-3-319-10545-1_10
zbmath,2059198,Some open problems in topological algebra,https://zbmath.org/2059198,2003.0,open problems,links=https://arxiv.org/abs/1202.1619
zbmath,1625352,Orthogonal Latin magic squares: Some applications and some open problems,https://zbmath.org/1625352,2001.0,open problems,links=nan
zbmath,5308920,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5308920,2008.0,open problems,links=https://doi.org/10.1080/07474940801989202
zbmath,7738937,"Control of multi-agent systems: results, open problems, and applications",https://zbmath.org/7738937,2023.0,open problems,links=https://doi.org/10.1515/math-2022-0585|https://arxiv.org/abs/2302.12308
zbmath,3506552,The intrinsic model for discrete stochastic control: Some open problems,https://zbmath.org/3506552,1975.0,open problems,links=nan
zbmath,2226537,Open problems related to quadrature domains,https://zbmath.org/2226537,2005.0,open problems,links=nan
zbmath,5848345,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5848345,2009.0,open problems,links=nan
zbmath,3819437,Two semi-open problems in queueing theory,https://zbmath.org/3819437,1982.0,open problems,links=nan
zbmath,1385078,On the stretch curvature of a Finsler space and certain open problems,https://zbmath.org/1385078,1997.0,open problems,links=nan
zbmath,4142743,A survey on the theory of orthogonal systems and some open problems,https://zbmath.org/4142743,1990.0,open problems,links=nan
zbmath,5374431,Ten open problems in grammatical inference,https://zbmath.org/5374431,2006.0,open problems,links=https://doi.org/10.1007/11872436_4
zbmath,6870792,Intrinsic dimension estimation: advances and open problems,https://zbmath.org/6870792,2016.0,open problems,links=https://doi.org/10.1016/j.ins.2015.08.029|http://www.sciencedirect.com/science/article/pii/S0020025515006179
zbmath,3920916,Two open problems connected with capacities,https://zbmath.org/3920916,1985.0,open problems,links=https://doi.org/10.1007/bfb0076163
zbmath,6135136,Developments and open problems on chiral polytopes,https://zbmath.org/6135136,2012.0,open problems,links=https://doi.org/10.26493/1855-3974.183.8a2
zbmath,32947,Some open problems in matrix theory arising in linear systems and control,https://zbmath.org/32947,1992.0,open problems,links=https://doi.org/10.1016/0024-3795(92)90388-Q
zbmath,6920461,Open problems in universal induction \& intelligence,https://zbmath.org/6920461,2009.0,open problems,links=https://doi.org/10.3390/a2030879|https://arxiv.org/abs/0907.0746
zbmath,5363189,Some open problems on excluding a uniform matroid,https://zbmath.org/5363189,2008.0,open problems,links=https://doi.org/10.1016/j.aam.2008.05.002
zbmath,6393693,Some open problems concerning the convergence of positive series,https://zbmath.org/6393693,2014.0,open problems,links=https://arxiv.org/abs/1201.5156|http://www.mathematics-and-its-applications.com/preview/june2014/data/articolul5.pdf
zbmath,7085092,$p$-matchings in graphs: a brief survey with some open problems,https://zbmath.org/7085092,2018.0,open problems,links=https://arxiv.org/abs/1805.03334
zbmath,6766535,"Asymptotic analysis of mixed effects models. Theory, applications, and open problems",https://zbmath.org/6766535,2017.0,open problems,links=https://doi.org/10.1201/9781315119281
zbmath,7954584,Protocols for observational studies: methods and open problems,https://zbmath.org/7954584,2024.0,open problems,links=https://doi.org/10.1214/24-STS945|https://arxiv.org/abs/2403.19807|https://projecteuclid.org/journals/statistical-science/volume-39/issue-4/Protocols-for-Observational-Studies-Methods-and-Open-Problems/10.1214/24-STS945.full
zbmath,2189496,An update on Minc's survey of open problems involving permanents,https://zbmath.org/2189496,2005.0,open problems,links=https://doi.org/10.1016/j.laa.2005.02.030|https://oeis.org/A133643|https://oeis.org/A133644
zbmath,7676345,New results and open problems on subgraph centrality,https://zbmath.org/7676345,2023.0,open problems,links=https://doi.org/10.4310/JOC.2023.v14.n4.a2|https://arxiv.org/abs/2111.06944
zbmath,1568924,Smooth quasigroups and loops. Recent achievements and open problems,https://zbmath.org/1568924,2000.0,open problems,links=nan
zbmath,853597,Recent progress and open problems in linearization stability,https://zbmath.org/853597,1993.0,open problems,links=nan
zbmath,515824,Nonlinear evolution equations in Banach spaces: Basic results and open problems,https://zbmath.org/515824,1994.0,open problems,links=nan
zbmath,6215966,Cooperative games with incomplete information: some open problems,https://zbmath.org/6215966,2013.0,open problems,links=https://doi.org/10.1142/S0219198913400094|https://hal.science/hal-01519884
zbmath,1594767,"Recent results on functional equations in a single variable, perspectives and open problems",https://zbmath.org/1594767,2001.0,open problems,links=https://doi.org/10.1007/s000100050159
zbmath,6073494,The flow associated to weakly differentiable vector fields: recent results and open problems,https://zbmath.org/6073494,2011.0,open problems,links=https://doi.org/10.1007/978-1-4419-9554-4_7
zbmath,1732988,Completions of triangular matrices: A survey of results and open problems,https://zbmath.org/1732988,2001.0,open problems,links=nan
zbmath,5778563,Orthogonal polynomials and approximation theory: some open problems,https://zbmath.org/5778563,2010.0,open problems,links=nan
zbmath,7005181,Some open problems in complex singularities,https://zbmath.org/7005181,2018.0,open problems,links=https://doi.org/10.1007/978-3-319-73639-6_14
zbmath,6361547,"Models, feedback control, and open problems of 3D bipedal robotic walking",https://zbmath.org/6361547,2014.0,open problems,links=https://doi.org/10.1016/j.automatica.2014.04.021|https://hal.science/hal-01676474
zbmath,884940,Vector bundles on curves and generalized theta functions: Recent results and open problems,https://zbmath.org/884940,1995.0,open problems,links=https://arxiv.org/abs/alg-geom/9404001|http://www.msri.org/communications/books/Book28/
zbmath,5202641,Coloring mixed hypergraphs: some results and open problems,https://zbmath.org/5202641,2004.0,open problems,links=nan
zbmath,6091114,Time and norm optimal controls: a survey of recent results and open problems,https://zbmath.org/6091114,2011.0,open problems,links=https://doi.org/10.1016/S0252-9602(11)60394-9
zbmath,6038020,Open problems: Three questions about complex symmetric operators,https://zbmath.org/6038020,2012.0,open problems,links=https://doi.org/10.1007/s00020-011-1931-y
zbmath,124451,Some open problems in invariant theory,https://zbmath.org/124451,1992.0,open problems,links=nan
zbmath,1086698,Recent progress and open problems in control of multi-link elastic structures,https://zbmath.org/1086698,1997.0,open problems,links=nan
zbmath,66151,Some ring theoretic techniques and open problems in enveloping algebras,https://zbmath.org/66151,1992.0,open problems,links=nan
zbmath,761797,Some open problems on coprime action and character correspondences,https://zbmath.org/761797,1994.0,open problems,links=https://doi.org/10.1112/blms/26.6.513
zbmath,1441490,Consumption-investment problems with transaction costs: Survey and open problems,https://zbmath.org/1441490,2000.0,open problems,links=https://doi.org/10.1007/s001860050002
zbmath,6275663,"Some open problems about catalytic, numerical, and spiking neural P systems (extended abstract)",https://zbmath.org/6275663,2014.0,open problems,links=https://doi.org/10.1007/978-3-642-54239-8_4
zbmath,7416593,Some open problems related to fixed point properties and amenability,https://zbmath.org/7416593,2019.0,open problems,links=http://yokohamapublishers.jp/online2/opjnca/vol20/p1673.html
zbmath,5210712,Some open problems in geometric function theory in several complex variables,https://zbmath.org/5210712,2005.0,open problems,links=nan
zbmath,5667357,Open problems in geometric methods for instance-based learning,https://zbmath.org/5667357,2003.0,open problems,links=https://doi.org/10.1007/b11261
zbmath,5003595,Set-theoretic aspects of fixed point theory of multivalued operators: open problems,https://zbmath.org/5003595,2005.0,open problems,links=nan
zbmath,202591,Two open problems on Steiner quadruple systems,https://zbmath.org/202591,1991.0,open problems,links=nan
zbmath,5899043,Open problems in nonlinear conjugate gradient algorithms for unconstrained optimization,https://zbmath.org/5899043,2011.0,open problems,links=https://eudml.org/doc/244368|http://math.usm.my/bulletin/html/vol34_2_11.html|http://www.emis.de/40875
zbmath,5624827,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/5624827,2009.0,open problems,links=https://doi.org/10.1080/10236190802582142
zbmath,1439478,Results and open problems on the Tower of Hanoi,https://zbmath.org/1439478,1999.0,open problems,links=nan
zbmath,1306138,From axiomatics to intrinsic characterization: some open problems in computable analysis,https://zbmath.org/1306138,1999.0,open problems,links=https://doi.org/10.1016/S0304-3975(99)00294-7
zbmath,902844408,On the combinatorics of tableaux -- A notebook of open problems,https://zbmath.org/902844408,2026.0,open problems,links=https://arxiv.org/abs/2509.25446
zbmath,6399855,Finslerian diffusions in forest ecology: retrospective and open problems,https://zbmath.org/6399855,2014.0,open problems,links=http://www.nonlinearstudies.com/index.php/nonlinear/article/view/1091/694
zbmath,5724709,Basic kinetic wealth-exchange models: common features and open problems,https://zbmath.org/5724709,2010.0,open problems,links=https://doi.org/10.1140/epjb/e2009-00418-6|https://arxiv.org/abs/physics/0611245|http://hdl.handle.net/10261/25514
zbmath,3340001,Periods of integrals on algebraic manifolds: Summary of main results and discussion of open problems,https://zbmath.org/3340001,1970.0,open problems,links=https://doi.org/10.1090/S0002-9904-1970-12444-2
zbmath,4159017,Open problems and conjectures in complex analysis,https://zbmath.org/4159017,1990.0,open problems,links=https://doi.org/10.1007/bfb0087893
zbmath,6984194,On De Giorgi's conjecture: recent progress and open problems,https://zbmath.org/6984194,2018.0,open problems,links=https://doi.org/10.1007/s11425-017-9307-4
zbmath,7150146,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://zbmath.org/7150146,2019.0,open problems,links=https://doi.org/10.1080/10236198.2019.1696324|https://arxiv.org/abs/1910.00934
zbmath,2226539,Recent progress and open problems in the Bergman space,https://zbmath.org/2226539,2005.0,open problems,links=nan
zbmath,572364,On some open problems in convex analysis,https://zbmath.org/572364,1992.0,open problems,links=https://doi.org/10.1007/BF01194849
zbmath,6504708,Settling some open problems on 2-player symmetric Nash equilibria,https://zbmath.org/6504708,2015.0,open problems,links=https://doi.org/10.1007/978-3-662-48433-3_21|https://arxiv.org/abs/1412.0969
zbmath,7662673,On chromatic numbers of space-times: open problems,https://zbmath.org/7662673,2009.0,open problems,links=nan
zbmath,3274308,Some open problems on best approximation in normed linear spaces,https://zbmath.org/3274308,1968.0,open problems,links=http://www.numdam.org/item?id=SC_1966-1967__6_2_A2_0|https://eudml.org/doc/110401
zbmath,7397981,Tiling by translates of a function: results and open problems,https://zbmath.org/7397981,2021.0,open problems,links=https://doi.org/10.19086/da.28122|https://arxiv.org/abs/2009.09410
zbmath,5575758,Recent developments and open problems in the theory of permanents,https://zbmath.org/5575758,2007.0,open problems,links=nan
zbmath,6160385,Gibbs measures on Cayley trees: results and open problems,https://zbmath.org/6160385,2013.0,open problems,links=https://doi.org/10.1142/S0129055X1330001X
zbmath,5043427,"Finite translation generalized quadrangles: old results, new results, open problems",https://zbmath.org/5043427,2006.0,open problems,links=nan
zbmath,7637774,Some open problems in Sasaki geometry,https://zbmath.org/7637774,2021.0,open problems,links=https://doi.org/10.1017/9781108884136.009|https://arxiv.org/abs/1906.04827
zbmath,5772883,Open problems on densities. II,https://zbmath.org/5772883,2010.0,open problems,links=https://doi.org/10.1063/1.3478172
zbmath,2120846,KPII: new results and open problems.,https://zbmath.org/2120846,2003.0,open problems,links=nan
zbmath,5964255,On open problems concerning distributional chaos for triangular maps,https://zbmath.org/5964255,2011.0,open problems,links=https://doi.org/10.1016/j.na.2011.07.052
zbmath,6390827,Some open problems on cycles,https://zbmath.org/6390827,2014.0,open problems,links=https://arxiv.org/abs/1110.1144
zbmath,8104962,Ten open problems in connexive logic,https://zbmath.org/8104962,2025.0,open problems,links=https://doi.org/10.1007/978-3-031-82994-9_10
zbmath,4075066,A-bases with the minimum of additive permutations: Some results and open problems,https://zbmath.org/4075066,1986.0,open problems,links=nan
zbmath,7401525,Some open problems on well-filtered spaces and sober spaces,https://zbmath.org/7401525,2021.0,open problems,links=https://doi.org/10.1016/j.topol.2020.107540|https://arxiv.org/abs/2005.00539
zbmath,1531926,Open problems in the theory of constructive algebraic systems,https://zbmath.org/1531926,2000.0,open problems,links=nan
zbmath,4061382,Vector bundles and submanifolds of projective space: Nine open problems,https://zbmath.org/4061382,1987.0,open problems,links=nan
zbmath,884977,Polynomial approximation with side conditions: Recent results and open problems,https://zbmath.org/884977,1993.0,open problems,links=nan
